"","label","time","RBC","total_iRBC"
"491","R log & I log",4.9,8845091.84865551,15997.8339077073
"492","R log & I log",4.91,8844676.47869786,16114.5847222983
"493","R log & I log",4.92,8844259.94207376,16230.9891826775
"494","R log & I log",4.93,8843842.26051203,16347.0397662217
"495","R log & I log",4.94,8843423.4556242,16462.7291191843
"496","R log & I log",4.95,8843003.54888935,16578.0500668877
"497","R log & I log",4.96,8842582.56163917,16692.9956213666
"498","R log & I log",4.97,8842160.51504492,16807.5589895959
"499","R log & I log",4.98,8841737.4301052,16921.7335792665
"500","R log & I log",4.99,8841313.32763519,17035.5130046119
"501","R log & I log",5,8840888.22825593,17148.8910906992
"502","R log & I log",5.01,8840462.26034265,17261.8918343482
"503","R log & I log",5.02,8840034.75217157,17373.6692642563
"504","R log & I log",5.03,8839588.84181864,17490.0106753569
"505","R log & I log",5.04,8839089.03976796,17634.6845563881
"506","R log & I log",5.05,8838510.00079793,17831.1093280177
"507","R log & I log",5.06,8837851.1370224,18085.3351058288
"508","R log & I log",5.07,8837128.9262818,18387.9766763154
"509","R log & I log",5.08,8836364.19164407,18723.7430125353
"510","R log & I log",5.09,8835574.39395404,19078.5246267542
"511","R log & I log",5.1,8834771.43222426,19442.0867245268
"512","R log & I log",5.11,8833962.37940756,19808.0090208147
"513","R log & I log",5.12,8833151.05452066,20172.6298108377
"514","R log & I log",5.13,8832339.34548365,20534.010589916
"515","R log & I log",5.14,8831528.10295499,20891.1889616739
"516","R log & I log",5.15,8830717.65814953,21243.7280898724
"517","R log & I log",5.16,8829908.1391662,21591.4249822429
"518","R log & I log",5.17,8829099.55945045,21934.2235413274
"519","R log & I log",5.18,8828291.90272857,22272.1239890231
"520","R log & I log",5.19,8827485.14029896,22605.1599183384
"521","R log & I log",5.2,8826679.24082907,22933.3868781293
"522","R log & I log",5.21,8825874.17460965,23256.8712451163
"523","R log & I log",5.22,8825069.91244959,23575.6857897999
"524","R log & I log",5.23,8824266.42530099,23889.9122630195
"525","R log & I log",5.24,8823463.68353008,24199.6355116711
"526","R log & I log",5.25,8822661.65669881,24504.9437930453
"527","R log & I log",5.26,8821860.31336185,24805.928244289
"528","R log & I log",5.27,8821059.62097035,25102.6819900404
"529","R log & I log",5.28,8820259.54590949,25395.2993768272
"530","R log & I log",5.29,8819460.05367652,25683.8753301202
"531","R log & I log",5.3,8818661.10916677,25968.504805883
"532","R log & I log",5.31,8817862.67684139,26249.2824225724
"533","R log & I log",5.32,8817064.72092225,26526.3020032557
"534","R log & I log",5.33,8816267.20563813,26799.6562677642
"535","R log & I log",5.34,8815470.0953706,27069.4366399924
"536","R log & I log",5.35,8814673.35480417,27335.7330999344
"537","R log & I log",5.36,8813876.9490702,27598.6340319143
"538","R log & I log",5.37,8813080.84388051,27858.2260862661
"539","R log & I log",5.38,8812285.00563983,28114.5940608247
"540","R log & I log",5.39,8811489.40155189,28367.8208073379
"541","R log & I log",5.4,8810693.9996687,28617.9872025102
"542","R log & I log",5.41,8809898.7689689,28865.1721036536
"543","R log & I log",5.42,8809103.67941492,29109.4523179843
"544","R log & I log",5.43,8808308.7020238,29350.9025619765
"545","R log & I log",5.44,8807513.80891208,29589.5954452756
"546","R log & I log",5.45,8806718.97333253,29825.6014649642
"547","R log & I log",5.46,8805924.16971241,30058.9889990422
"548","R log & I log",5.47,8805129.37369031,30289.8243032326
"549","R log & I log",5.48,8804334.56214999,30518.1715108306
"550","R log & I log",5.49,8803539.71325333,30744.0926322575
"551","R log & I log",5.5,8802744.80647167,30967.6475551482
"552","R log & I log",5.51,8801949.82261296,31188.8940485241
"553","R log & I log",5.52,8801154.74384504,31407.8877707964
"554","R log & I log",5.53,8800359.55371792,31624.6822787071
"555","R log & I log",5.54,8799564.23718542,31839.3290362938
"556","R log & I log",5.55,8798768.78062219,32051.8774265149
"557","R log & I log",5.56,8797973.17183389,32262.3747695514
"558","R log & I log",5.57,8797177.40006736,32470.8663446715
"559","R log & I log",5.58,8796381.45601789,32677.3954085161
"560","R log & I log",5.59,8795585.33182493,32882.0032234499
"561","R log & I log",5.6,8794789.021063,33084.7290965424
"562","R log & I log",5.61,8793992.51873712,33285.6104155537
"563","R log & I log",5.62,8793195.82127323,33484.6826736106
"564","R log & I log",5.63,8792398.92648713,33681.9795252652
"565","R log & I log",5.64,8791601.83355684,33877.5328401548
"566","R log & I log",5.65,8790804.54299664,34071.3727539854
"567","R log & I log",5.66,8790007.05662765,34263.5277193726
"568","R log & I log",5.67,8789209.37753879,34454.0245642355
"569","R log & I log",5.68,8788411.51004407,34642.8885542549
"570","R log & I log",5.69,8787613.45963393,34830.143461571
"571","R log & I log",5.7,8786815.23292585,35015.8116351279
"572","R log & I log",5.71,8786016.8376179,35199.9140642107
"573","R log & I log",5.72,8785218.28243772,35382.4704434464
"574","R log & I log",5.73,8784419.57708777,35563.4992442851
"575","R log & I log",5.74,8783620.73219133,35743.0177868328
"576","R log & I log",5.75,8782821.75924331,35921.0423052477
"577","R log & I log",5.76,8782022.67055785,36097.5880117413
"578","R log & I log",5.77,8781223.47920982,36272.6691661867
"579","R log & I log",5.78,8780424.19897674,36446.2991470195
"580","R log & I log",5.79,8779624.84428923,36618.4905144321
"581","R log & I log",5.8,8778825.4301857,36789.2550666256
"582","R log & I log",5.81,8778025.97226351,36958.603897451
"583","R log & I log",5.82,8777226.4866253,37126.5474578578
"584","R log & I log",5.83,8776426.98982864,37293.0956149729
"585","R log & I log",5.84,8775627.49884343,37458.2577028823
"586","R log & I log",5.85,8774828.03101254,37622.0425691887
"587","R log & I log",5.86,8774028.60401048,37784.4586220799
"588","R log & I log",5.87,8773229.23580178,37945.5138773688
"589","R log & I log",5.88,8772429.94460318,38105.2160011701
"590","R log & I log",5.89,8771630.74884996,38263.5723480725
"591","R log & I log",5.9,8770831.66716381,38420.5899968404
"592","R log & I log",5.91,8770032.7183211,38576.2757852603
"593","R log & I log",5.92,8769233.92122292,38730.6363425275
"594","R log & I log",5.93,8768435.2948679,38883.6781186017
"595","R log & I log",5.94,8767636.85832523,39035.4074128528
"596","R log & I log",5.95,8766838.63071616,39185.8303934393
"597","R log & I log",5.96,8766040.63118941,39334.953122663
"598","R log & I log",5.97,8765242.87889874,39482.7815799338
"599","R log & I log",5.98,8764445.39298472,39629.3216799154
"600","R log & I log",5.99,8763648.19255949,39774.5792876945
"601","R log & I log",6,8762851.29668973,39918.5602348233
"602","R log & I log",6.01,8762054.75394914,40061.2938737609
"603","R log & I log",6.02,8761258.66889858,40202.3223871959
"604","R log & I log",6.03,8760454.79194272,40342.3228958315
"605","R log & I log",6.04,8759612.21639449,40496.9460757271
"606","R log & I log",6.05,8758691.64979271,40695.0246246535
"607","R log & I log",6.06,8757671.65478329,40958.0436622466
"608","R log & I log",6.07,8756556.83501635,41288.4053615806
"609","R log & I log",6.08,8755368.32972348,41673.4135103335
"610","R log & I log",6.09,8754131.17837545,42094.7506334485
"611","R log & I log",6.1,8752866.56601055,42535.5104366522
"612","R log & I log",6.11,8751589.28815862,42983.1546577521
"613","R log & I log",6.12,8750308.38642304,43429.6208383796
"614","R log & I log",6.13,8749028.85054022,43870.2235515485
"615","R log & I log",6.14,8747753.12151416,44302.5161312989
"616","R log & I log",6.15,8746482.2437253,44725.3546775854
"617","R log & I log",6.16,8745216.54419236,45138.3102661496
"618","R log & I log",6.17,8743956.02257509,45541.3180149019
"619","R log & I log",6.18,8742700.54121119,45934.4962547702
"620","R log & I log",6.19,8741449.9225241,46318.0434977041
"621","R log & I log",6.2,8740203.98409028,46692.1975215418
"622","R log & I log",6.21,8738962.55650473,47057.2103328934
"623","R log & I log",6.22,8737725.48517422,47413.3370317548
"624","R log & I log",6.23,8736492.63394731,47760.8323203873
"625","R log & I log",6.24,8735263.8788099,48099.9469528834
"626","R log & I log",6.25,8734039.10693761,48430.927207091
"627","R log & I log",6.26,8732818.215357,48754.014268537
"628","R log & I log",6.27,8731601.10932128,49069.4436537506
"629","R log & I log",6.28,8730387.70091738,49377.4448321187
"630","R log & I log",6.29,8729177.90816606,49678.2410600732
"631","R log & I log",6.3,8727971.65434475,49972.0492638108
"632","R log & I log",6.31,8726768.86752446,50259.0799309851
"633","R log & I log",6.32,8725569.48026644,50539.5370581533
"634","R log & I log",6.33,8724373.42926903,50813.6181844085
"635","R log & I log",6.34,8723180.65497167,51081.5145008271
"636","R log & I log",6.35,8721991.10118785,51343.4109858593
"637","R log & I log",6.36,8720804.71496512,51599.4864892941
"638","R log & I log",6.37,8719621.4463938,51849.9138548172
"639","R log & I log",6.38,8718441.24841498,52094.8600707805
"640","R log & I log",6.39,8717264.07665106,52334.4864352433
"641","R log & I log",6.4,8716089.8892605,52568.9487220786
"642","R log & I log",6.41,8714918.64681358,52798.3973439723
"643","R log & I log",6.42,8713750.31218941,53022.9775028781
"644","R log & I log",6.43,8712584.85047218,53242.8293540516
"645","R log & I log",6.44,8711422.22885453,53458.088175006
"646","R log & I log",6.45,8710262.41656192,53668.8845174282
"647","R log & I log",6.46,8709105.38478868,53875.3443485676
"648","R log & I log",6.47,8707951.10663691,54077.5891969326
"649","R log & I log",6.48,8706799.55706004,54275.7363012842
"650","R log & I log",6.49,8705650.71281807,54469.898752356
"651","R log & I log",6.5,8704504.55244542,54660.185621996
"652","R log & I log",6.51,8703361.05622499,54846.7020853363
"653","R log & I log",6.52,8702220.20616233,55029.5495427834
"654","R log & I log",6.53,8701081.98596123,55208.8257416159
"655","R log & I log",6.54,8699946.38100481,55384.6248919048
"656","R log & I log",6.55,8698813.37834073,55557.0377742532
"657","R log & I log",6.56,8697682.9666646,55726.1518455424
"658","R log & I log",6.57,8696555.13630033,55892.0513490586
"659","R log & I log",6.58,8695429.87918107,56054.8174159231
"660","R log & I log",6.59,8694307.18882788,56214.5281610792
"661","R log & I log",6.6,8693187.06031919,56371.2587952187
"662","R log & I log",6.61,8692069.49026479,56525.0817097216
"663","R log & I log",6.62,8690954.47677524,56676.0665747358
"664","R log & I log",6.63,8689842.01942238,56824.2804365057
"665","R log & I log",6.64,8688732.11918699,56969.7878227357
"666","R log & I log",6.65,8687624.77841349,57112.6508302288
"667","R log & I log",6.66,8686520.0007606,57252.9292177703
"668","R log & I log",6.67,8685417.79114789,57390.680495871
"669","R log & I log",6.68,8684318.15569493,57525.9600178239
"670","R log & I log",6.69,8683221.10165454,57658.8210704129
"671","R log & I log",6.7,8682126.63734466,57789.3149642826
"672","R log & I log",6.71,8681034.77208083,57917.4911191651
"673","R log & I log",6.72,8679945.51610641,58043.3971443209
"674","R log & I log",6.73,8678858.88051884,58167.0789226083
"675","R log & I log",6.74,8677774.87719589,58288.5806945395
"676","R log & I log",6.75,8676693.51872561,58407.9451351489
"677","R log & I log",6.76,8675614.81833773,58525.2134229857
"678","R log & I log",6.77,8674538.7898315,58640.4253101128
"679","R log & I log",6.78,8673465.44750125,58753.6191957077
"680","R log & I log",6.79,8672394.80606603,58864.832197183
"681","R log & I log",6.8,8671326.88060625,58974.1002119104
"682","R log & I log",6.81,8670261.68650279,59081.4579732953
"683","R log & I log",6.82,8669199.23937422,59186.93910743
"684","R log & I log",6.83,8668139.55501393,59290.5761917636
"685","R log & I log",6.84,8667082.6493323,59392.4008097526
"686","R log & I log",6.85,8666028.53830502,59492.443599532
"687","R log & I log",6.86,8664977.23792456,59590.7342982665
"688","R log & I log",6.87,8663928.76415272,59687.3017861921
"689","R log & I log",6.88,8662883.13287537,59782.1741291629
"690","R log & I log",6.89,8661840.35986133,59875.378618514
"691","R log & I log",6.9,8660800.46072522,59966.9418069827
"692","R log & I log",6.91,8659763.45089306,60056.8895428413
"693","R log & I log",6.92,8658729.34557023,60145.2470021716
"694","R log & I log",6.93,8657698.15971368,60232.0387183125
"695","R log & I log",6.94,8656669.90800433,60317.2886117326
"696","R log & I log",6.95,8655644.60482216,60401.0200183229
"697","R log & I log",6.96,8654622.26422708,60483.2557122092
"698","R log & I log",6.97,8653602.89994168,60564.0179279796
"699","R log & I log",6.98,8652586.52533523,60643.328382489
"700","R log & I log",6.99,8651573.15340951,60721.2082959502
"701","R log & I log",7,8650562.79678711,60797.6784106772
"702","R log & I log",7.01,8649555.47529999,60872.820176943
"703","R log & I log",7.02,8648551.33149865,60946.1906431933
"704","R log & I log",7.03,8647547.44168772,61009.0222515517
"705","R log & I log",7.04,8646524.40509984,61051.0488375658
"706","R log & I log",7.05,8645443.3899894,61083.5781489976
"707","R log & I log",7.06,8644266.61789788,61136.3973307251
"708","R log & I log",7.07,8642977.93908123,61236.1810479693
"709","R log & I log",7.08,8641586.00864949,61393.158663274
"710","R log & I log",7.09,8640114.78447722,61601.9165640305
"711","R log & I log",7.1,8638591.83160762,61848.9961675346
"712","R log & I log",7.11,8637040.82588395,62119.8525578276
"713","R log & I log",7.12,8635478.95824063,62402.5555487321
"714","R log & I log",7.13,8633917.22468635,62688.8082996916
"715","R log & I log",7.14,8632361.99684791,62973.4734407967
"716","R log & I log",7.15,8630816.57471424,63253.7100669666
"717","R log & I log",7.16,8629282.49776533,63528.0872022052
"718","R log & I log",7.17,8627760.31455312,63796.0109609268
"719","R log & I log",7.18,8626250.0759882,64057.3382826486
"720","R log & I log",7.19,8624751.6056845,64312.1460252724
"721","R log & I log",7.2,8623264.63049094,64560.6149749206
"722","R log & I log",7.21,8621788.84616393,64802.9691565568
"723","R log & I log",7.22,8620323.94634084,65039.4442674224
"724","R log & I log",7.23,8618869.63619447,65270.2710283829
"725","R log & I log",7.24,8617425.63079112,65495.6752716824
"726","R log & I log",7.25,8615991.65978001,65715.8700778998
"727","R log & I log",7.26,8614567.46409782,65931.0583022725
"728","R log & I log",7.27,8613152.79498232,66141.4324850788
"729","R log & I log",7.28,8611747.41252451,66347.1759460593
"730","R log & I log",7.29,8610351.08617305,66548.4620604318
"731","R log & I log",7.3,8608963.5934407,66745.4554813481
"732","R log & I log",7.31,8607584.72006938,66938.3120321834
"733","R log & I log",7.32,8606214.26009296,67127.178618862
"734","R log & I log",7.33,8604852.01477537,67312.1945249774
"735","R log & I log",7.34,8603497.79217284,67493.4920445384
"736","R log & I log",7.35,8602151.40689038,67671.1969550488
"737","R log & I log",7.36,8600812.68000851,67845.4287907965
"738","R log & I log",7.37,8599481.43896449,68016.3011450327
"739","R log & I log",7.38,8598157.51738665,68183.9219872341
"740","R log & I log",7.39,8596840.75489185,68348.3939995545
"741","R log & I log",7.4,8595530.99688272,68509.8149064989
"742","R log & I log",7.41,8594228.09436213,68668.277785599
"743","R log & I log",7.42,8592931.90376995,68823.8713455143
"744","R log & I log",7.43,8591642.28684254,68976.680159329
