"label","time","transmission_investment"
"R & Total I log",7.07,0.557191008724667
"R & Total I log",7.08,0.555196085406418
"R & Total I log",7.09,0.552837424195185
"R & Total I log",7.1,0.550258718123997
"R & Total I log",7.11,0.547579758312722
"R & Total I log",7.12,0.54488429427999
"R & Total I log",7.13,0.542224191001472
"R & Total I log",7.14,0.539628679290627
"R & Total I log",7.15,0.537113002108924
"R & Total I log",7.16,0.5346836002593
"R & Total I log",7.17,0.532343066094487
"R & Total I log",7.18,0.530091576348402
"R & Total I log",7.19,0.52792873242955
"R & Total I log",7.2,0.525852464835386
"R & Total I log",7.21,0.523861261010072
"R & Total I log",7.22,0.52195295919506
"R & Total I log",7.23,0.520125708634245
"R & Total I log",7.24,0.518377270838322
"R & Total I log",7.25,0.516705676008811
"R & Total I log",7.26,0.515109165970351
"R & Total I log",7.27,0.513585160090102
"R & Total I log",7.28,0.512131935506654
"R & Total I log",7.29,0.510747703089209
"R & Total I log",7.3,0.509430544844292
"R & Total I log",7.31,0.508178449584373
"R & Total I log",7.32,0.506989340600694
"R & Total I log",7.33,0.505861375825178
"R & Total I log",7.34,0.504792804294363
"R & Total I log",7.35,0.503781926387337
"R & Total I log",7.36,0.502827054713229
"R & Total I log",7.37,0.50192652851988
"R & Total I log",7.38,0.50107872624443
"R & Total I log",7.39,0.500282072052927
"R & Total I log",7.4,0.499535038184562
"R & Total I log",7.41,0.498836151654714
"R & Total I log",7.42,0.498183978030808
"R & Total I log",7.43,0.497577125188764
"R & Total I log",7.44,0.497014238187532
"R & Total I log",7.45,0.496494007005888
"R & Total I log",7.46,0.496015161960539
"R & Total I log",7.47,0.495576475803317
"R & Total I log",7.48,0.495176759346849
"R & Total I log",7.49,0.494814859760551
"R & Total I log",7.5,0.49448966081036
"R & Total I log",7.51,0.494200082655105
"R & Total I log",7.52,0.49394508052838
"R & Total I log",7.53,0.49372364319662
"R & Total I log",7.54,0.493534791887562
"R & Total I log",7.55,0.493377579538934
"R & Total I log",7.56,0.493251089965985
"R & Total I log",7.57,0.493154436854959
"R & Total I log",7.58,0.493086762738182
"R & Total I log",7.59,0.493047238054967
"R & Total I log",7.6,0.493035060289015
"R & Total I log",7.61,0.4930494531447
"R & Total I log",7.62,0.493089665721169
"R & Total I log",7.63,0.493154973701659
"R & Total I log",7.64,0.493244671475934
"R & Total I log",7.65,0.493358078485207
"R & Total I log",7.66,0.493494538163186
"R & Total I log",7.67,0.493653415953044
"R & Total I log",7.68,0.493834094021772
"R & Total I log",7.69,0.494035975564988
"R & Total I log",7.7,0.494258485370014
"R & Total I log",7.71,0.494501066496311
"R & Total I log",7.72,0.494763178659396
"R & Total I log",7.73,0.495044298089287
"R & Total I log",7.74,0.495343919468705
"R & Total I log",7.75,0.495661550634519
"R & Total I log",7.76,0.495996715844949
"R & Total I log",7.77,0.496348955211934
"R & Total I log",7.78,0.496717823173176
"R & Total I log",7.79,0.497102887521161
"R & Total I log",7.8,0.497503728988136
"R & Total I log",7.81,0.497919940945768
"R & Total I log",7.82,0.498351128997943
"R & Total I log",7.83,0.498796910493304
"R & Total I log",7.84,0.499256914037627
"R & Total I log",7.85,0.49973077854728
"R & Total I log",7.86,0.500218153829546
"R & Total I log",7.87,0.500718700467173
"R & Total I log",7.88,0.501232088181647
"R & Total I log",7.89,0.501757995209706
"R & Total I log",7.9,0.50229610861372
"R & Total I log",7.91,0.502846124360312
"R & Total I log",7.92,0.503407746824269
"R & Total I log",7.93,0.50398068817854
"R & Total I log",7.94,0.50456466803408
"R & Total I log",7.95,0.505159413270784
"R & Total I log",7.96,0.505764657846486
"R & Total I log",7.97,0.50638014251696
"R & Total I log",7.98,0.507005614536649
"R & Total I log",7.99,0.507640827405575
"R & Total I log",8,0.508285540659115
"R & Total I log",8.01,0.508939392909857
"R & Total I log",8.02,0.509601756870337
"R & Total I log",8.03,0.510303442960902
"R & Total I log",8.04,0.511145021849657
"R & Total I log",8.05,0.512164750595856
"R & Total I log",8.06,0.513235657461797
"R & Total I log",8.07,0.514156124707021
"R & Total I log",8.08,0.51478478676481
"R & Total I log",8.09,0.515089799474122
"R & Total I log",8.1,0.515122336200191
"R & Total I log",8.11,0.514967468525551
"R & Total I log",8.12,0.514707865645292
"R & Total I log",8.13,0.514406788297705
"R & Total I log",8.14,0.514106244585744
"R & Total I log",8.15,0.513830989010344
"R & Total I log",8.16,0.513594009572627
"R & Total I log",8.17,0.513401107601785
"R & Total I log",8.18,0.51325373740494
"R & Total I log",8.19,0.51315163681358
"R & Total I log",8.2,0.513093294912892
"R & Total I log",8.21,0.513076733028273
"R & Total I log",8.22,0.513099938360506
"R & Total I log",8.23,0.513160819966085
"R & Total I log",8.24,0.513257396522127
"R & Total I log",8.25,0.513387738969717
"R & Total I log",8.26,0.51355000318658
"R & Total I log",8.27,0.513742535296791
"R & Total I log",8.28,0.513963648117866
"R & Total I log",8.29,0.514211920925423
"R & Total I log",8.3,0.514485797251751
"R & Total I log",8.31,0.514783917692396
"R & Total I log",8.32,0.515105058918452
"R & Total I log",8.33,0.51544787456983
"R & Total I log",8.34,0.515811444399716
"R & Total I log",8.35,0.516194360498101
"R & Total I log",8.36,0.516595770868333
"R & Total I log",8.37,0.517014928637183
"R & Total I log",8.38,0.517450823840049
"R & Total I log",8.39,0.517902476873067
"R & Total I log",8.4,0.518369034267696
"R & Total I log",8.41,0.518849751385275
"R & Total I log",8.42,0.51934393427624
"R & Total I log",8.43,0.519850912341502
"R & Total I log",8.44,0.520370035794748
"R & Total I log",8.45,0.520900682210623
"R & Total I log",8.46,0.521442262611593
"R & Total I log",8.47,0.521994226758071
"R & Total I log",8.48,0.522556052747669
"R & Total I log",8.49,0.523127245630217
"R & Total I log",8.5,0.523707332437962
"R & Total I log",8.51,0.524295865429769
"R & Total I log",8.52,0.524892419581091
"R & Total I log",8.53,0.525496593416497
"R & Total I log",8.54,0.526108005173054
"R & Total I log",8.55,0.526726292765289
"R & Total I log",8.56,0.527351111587215
"R & Total I log",8.57,0.52798213412788
"R & Total I log",8.58,0.528619049689416
"R & Total I log",8.59,0.529261563440908
"R & Total I log",8.6,0.529909395248662
"R & Total I log",8.61,0.53056227884114
"R & Total I log",8.62,0.531219961321305
"R & Total I log",8.63,0.531882202678213
"R & Total I log",8.64,0.532548775177766
"R & Total I log",8.65,0.533219462708212
"R & Total I log",8.66,0.533894060210605
"R & Total I log",8.67,0.534572373205666
"R & Total I log",8.68,0.535254217378522
"R & Total I log",8.69,0.535939418156817
"R & Total I log",8.7,0.536627810279233
"R & Total I log",8.71,0.537319237407985
"R & Total I log",8.72,0.538013551785355
"R & Total I log",8.73,0.538710613878468
"R & Total I log",8.74,0.539410291993869
"R & Total I log",8.75,0.540112462672271
"R & Total I log",8.76,0.540817008170213
"R & Total I log",8.77,0.541523818133705
"R & Total I log",8.78,0.542232789375863
"R & Total I log",8.79,0.542943825123743
"R & Total I log",8.8,0.543656834518425
"R & Total I log",8.81,0.544371732395987
"R & Total I log",8.82,0.54508843887584
"R & Total I log",8.83,0.545806879666433
"R & Total I log",8.84,0.546526985962492
"R & Total I log",8.85,0.547248693528823
"R & Total I log",8.86,0.547971942452818
"R & Total I log",8.87,0.548696677118832
"R & Total I log",8.88,0.549422846186909
"R & Total I log",8.89,0.550150402375138
"R & Total I log",8.9,0.550879302164153
"R & Total I log",8.91,0.551609505538586
"R & Total I log",8.92,0.552340975800991
"R & Total I log",8.93,0.553073679417349
"R & Total I log",8.94,0.553807585854837
"R & Total I log",8.95,0.554542667410107
"R & Total I log",8.96,0.555278899004197
"R & Total I log",8.97,0.556016258025371
"R & Total I log",8.98,0.556754724184705
"R & Total I log",8.99,0.557494279365889
"R & Total I log",9,0.558234907473265
"R & Total I log",9.01,0.55897651620529
"R & Total I log",9.02,0.559718595952852
"R & Total I log",9.03,0.560474903747199
"R & Total I log",9.04,0.561336822047798
"R & Total I log",9.05,0.562433595446121
"R & Total I log",9.06,0.563766357888973
"R & Total I log",9.07,0.565160069826343
"R & Total I log",9.08,0.566375923372497
"R & Total I log",9.09,0.567239923227314
"R & Total I log",9.1,0.567691587364161
"R & Total I log",9.11,0.56776265750127
"R & Total I log",9.12,0.567530928545157
"R & Total I log",9.13,0.567081841187322
"R & Total I log",9.14,0.566487846645414
"R & Total I log",9.15,0.565802188226172
"R & Total I log",9.16,0.565060480844792
"R & Total I log",9.17,0.564285094798
"R & Total I log",9.18,0.563489695207586
"R & Total I log",9.19,0.562682450351604
"R & Total I log",9.2,0.561868558853362
"R & Total I log",9.21,0.561051202105745
"R & Total I log",9.22,0.560232951052075
"R & Total I log",9.23,0.559415592898738
"R & Total I log",9.24,0.558600693915912
"R & Total I log",9.25,0.557789759196448
"R & Total I log",9.26,0.55698375683666
"R & Total I log",9.27,0.55618421433179
"R & Total I log",9.28,0.55539191018803
"R & Total I log",9.29,0.554607977896016
"R & Total I log",9.3,0.553833031582984
"R & Total I log",9.31,0.553068250734379
"R & Total I log",9.32,0.55231404346725
"R & Total I log",9.33,0.551571379166171
"R & Total I log",9.34,0.550840653937135
"R & Total I log",9.35,0.550122589672775
"R & Total I log",9.36,0.549417762216997
"R & Total I log",9.37,0.548726532873589
"R & Total I log",9.38,0.548049234509174
"R & Total I log",9.39,0.547386444203868
"R & Total I log",9.4,0.546738422816295
"R & Total I log",9.41,0.546105481440629
"R & Total I log",9.42,0.545487904566189
"R & Total I log",9.43,0.54488593003299
"R & Total I log",9.44,0.544299759159594
"R & Total I log",9.45,0.543729573088259
"R & Total I log",9.46,0.543175535037799
"R & Total I log",9.47,0.54263778332091
"R & Total I log",9.48,0.542116428829198
"R & Total I log",9.49,0.54161156017134
"R & Total I log",9.5,0.541123249470976
"R & Total I log",9.51,0.540651553731575
"R & Total I log",9.52,0.540196513617808
"R & Total I log",9.53,0.539758153666536
"R & Total I log",9.54,0.539336484627295
"R & Total I log",9.55,0.538931505846429
"R & Total I log",9.56,0.53854320627571
"R & Total I log",9.57,0.538171564723511
"R & Total I log",9.58,0.537816549181613
"R & Total I log",9.59,0.537478122461765
"R & Total I log",9.6,0.537156239446102
"R & Total I log",9.61,0.536850847687598
"R & Total I log",9.62,0.536561889257037
"R & Total I log",9.63,0.536289301340531
"R & Total I log",9.64,0.536033016789572
"R & Total I log",9.65,0.535792965279835
"R & Total I log",9.66,0.535569073667297
"R & Total I log",9.67,0.535361266265255
"R & Total I log",9.68,0.535169465212038
"R & Total I log",9.69,0.534993591001021
"R & Total I log",9.7,0.534833562969439
"R & Total I log",9.71,0.534689299684832
"R & Total I log",9.72,0.534560719254795
"R & Total I log",9.73,0.534447739582022
"R & Total I log",9.74,0.534350278570228
"R & Total I log",9.75,0.534268254311243
"R & Total I log",9.76,0.534201585286187
"R & Total I log",9.77,0.534150190463301
"R & Total I log",9.78,0.534113989457241
"R & Total I log",9.79,0.534092902620431
"R & Total I log",9.8,0.534086851085247
"R & Total I log",9.81,0.534095756790531
"R & Total I log",9.82,0.534119542497091
"R & Total I log",9.83,0.534158131751417
"R & Total I log",9.84,0.534211448943411
"R & Total I log",9.85,0.534279419294004
"R & Total I log",9.86,0.534361968709174
"R & Total I log",9.87,0.534459023717293
"R & Total I log",9.88,0.534570511428534
"R & Total I log",9.89,0.534696359489661
"R & Total I log",9.9,0.5348364960021
"R & Total I log",9.91,0.534990849424366
"R & Total I log",9.92,0.535159348471881
"R & Total I log",9.93,0.535341922022559
"R & Total I log",9.94,0.535538499026877
"R & Total I log",9.95,0.535749008418618
"R & Total I log",9.96,0.535973379021826
"R & Total I log",9.97,0.536211539456666
"R & Total I log",9.98,0.536463418048783
"R & Total I log",9.99,0.536728942729603
"R & Total I log",10,0.537008040960973
"R & Total I log",10.01,0.537300617533853
"R & Total I log",10.02,0.537606409096281
"R & Total I log",10.03,0.537927998701626
"R & Total I log",10.04,0.538297918081732
"R & Total I log",10.05,0.538788577197424
"R & Total I log",10.06,0.539420795150436
"R & Total I log",10.07,0.540071957073351
"R & Total I log",10.08,0.540509562225555
"R & Total I log",10.09,0.540509103012754
"R & Total I log",10.1,0.539945954030463
"R & Total I log",10.11,0.538815394894465
"R & Total I log",10.12,0.537197952549784
"R & Total I log",10.13,0.535212228598558
"R & Total I log",10.14,0.532976288029685
"R & Total I log",10.15,0.530588585235936
"R & Total I log",10.16,0.528120133236909
"R & Total I log",10.17,0.525620128521131
"R & Total I log",10.18,0.523119918226334
"R & Total I log",10.19,0.520638980619559
"R & Total I log",10.2,0.518188639890749
"R & Total I log",10.21,0.515775984963174
"R & Total I log",10.22,0.513405789353039
"R & Total I log",10.23,0.511080710431067
"R & Total I log",10.24,0.508802967976241
"R & Total I log",10.25,0.506573863458204
"R & Total I log",10.26,0.504394755183357
"R & Total I log",10.27,0.502266452927014
"R & Total I log",10.28,0.500189708667653
"R & Total I log",10.29,0.498165085759528
"R & Total I log",10.3,0.496193013009361
"R & Total I log",10.31,0.494273888964702
"R & Total I log",10.32,0.492407870735567
"R & Total I log",10.33,0.490595063666666
"R & Total I log",10.34,0.488835519629971
"R & Total I log",10.35,0.487129202952641
"R & Total I log",10.36,0.485475994914752
"R & Total I log",10.37,0.483875712525039
"R & Total I log",10.38,0.482328139890775
"R & Total I log",10.39,0.480832988353885
"R & Total I log",10.4,0.479389906573813
"R & Total I log",10.41,0.477998517374045
"R & Total I log",10.42,0.476658411838349
"R & Total I log",10.43,0.475369151494531
"R & Total I log",10.44,0.474130269674866
"R & Total I log",10.45,0.472941275481009
"R & Total I log",10.46,0.47180165629066
"R & Total I log",10.47,0.47071088080326
"R & Total I log",10.48,0.469668402522494
"R & Total I log",10.49,0.468673662964525
"R & Total I log",10.5,0.467726093889009
"R & Total I log",10.51,0.466825119462122
"R & Total I log",10.52,0.465970156380768
"R & Total I log",10.53,0.465160617225946
"R & Total I log",10.54,0.464395912252025
"R & Total I log",10.55,0.463675450492707
"R & Total I log",10.56,0.46299864083883
"R & Total I log",10.57,0.462364893188427
"R & Total I log",10.58,0.461773619752481
"R & Total I log",10.59,0.461224236122337
"R & Total I log",10.6,0.460716162054498
"R & Total I log",10.61,0.460248822199905
"R & Total I log",10.62,0.45982164684486
"R & Total I log",10.63,0.459434072630671
"R & Total I log",10.64,0.459085543189941
"R & Total I log",10.65,0.458775509624321
"R & Total I log",10.66,0.458503430842461
"R & Total I log",10.67,0.458268773841697
"R & Total I log",10.68,0.458071014004746
"R & Total I log",10.69,0.45790963539063
"R & Total I log",10.7,0.457784130946859
"R & Total I log",10.71,0.457694002616771
"R & Total I log",10.72,0.457638761417867
"R & Total I log",10.73,0.457617927472054
"R & Total I log",10.74,0.457631030005734
"R & Total I log",10.75,0.457677607281726
"R & Total I log",10.76,0.457757206474518
"R & Total I log",10.77,0.457869384276499
"R & Total I log",10.78,0.458013704304561
"R & Total I log",10.79,0.458189739445691
"R & Total I log",10.8,0.458397071529593
"R & Total I log",10.81,0.458635290307363
"R & Total I log",10.82,0.458903992998083
"R & Total I log",10.83,0.459202784276647
"R & Total I log",10.84,0.459531275867819
"R & Total I log",10.85,0.45988908716148
"R & Total I log",10.86,0.460275844283942
"R & Total I log",10.87,0.460691179372219
"R & Total I log",10.88,0.461134730502621
"R & Total I log",10.89,0.461606141717885
"R & Total I log",10.9,0.46210506274651
"R & Total I log",10.91,0.462631148547521
"R & Total I log",10.92,0.463184058940946
"R & Total I log",10.93,0.463763458367961
"R & Total I log",10.94,0.464369015667376
"R & Total I log",10.95,0.465000403803772
"R & Total I log",10.96,0.46565729957555
"R & Total I log",10.97,0.466339383349856
"R & Total I log",10.98,0.467046338822907
"R & Total I log",10.99,0.467777852791107
"R & Total I log",11,0.468533614924027
"R & Total I log",11.01,0.469313312637309
"R & Total I log",11.02,0.470116558401479
"R & Total I log",11.03,0.470943565133064
"R & Total I log",11.04,0.471806611340542
"R & Total I log",11.05,0.472753323740038
"R & Total I log",11.06,0.473835656081478
"R & Total I log",11.07,0.475021900349981
"R & Total I log",11.08,0.476155122047084
"R & Total I log",11.09,0.477010074578077
"R & Total I log",11.1,0.477392666968157
"R & Total I log",11.11,0.477205893549959
"R & Total I log",11.12,0.47645887605956
"R & Total I log",11.13,0.475236127731193
"R & Total I log",11.14,0.473653218444614
"R & Total I log",11.15,0.47182634258367
"R & Total I log",11.16,0.469853590966052
"R & Total I log",11.17,0.467808287253968
"R & Total I log",11.18,0.465740230196543
"R & Total I log",11.19,0.463683757214817
"R & Total I log",11.2,0.461657643646518
"R & Total I log",11.21,0.459674617246186
"R & Total I log",11.22,0.457741838576808
"R & Total I log",11.23,0.45586312847341
"R & Total I log",11.24,0.454040908956843
"R & Total I log",11.25,0.452276168794397
"R & Total I log",11.26,0.450570691443053
"R & Total I log",11.27,0.448923702011417
"R & Total I log",11.28,0.447336053648995
"R & Total I log",11.29,0.445807668325182
"R & Total I log",11.3,0.444338544948542
"R & Total I log",11.31,0.44292856106769
"R & Total I log",11.32,0.441577530630699
"R & Total I log",11.33,0.440285224130843
"R & Total I log",11.34,0.439051356671882
"R & Total I log",11.35,0.437875573505409
"R & Total I log",11.36,0.436757455545722
"R & Total I log",11.37,0.435696567283106
"R & Total I log",11.38,0.434692448363183
"R & Total I log",11.39,0.433744612559916
"R & Total I log",11.4,0.432852543742834
