"long_label","time","transmission_investment"
"Asexual iRBC",0.874,0
"Asexual iRBC",0.875,0
"Asexual iRBC",0.876,0
"Asexual iRBC",0.877,0
"Asexual iRBC",0.878,0
"Asexual iRBC",0.879,0
"Asexual iRBC",0.88,0
"Asexual iRBC",0.881,0
"Asexual iRBC",0.882,0
"Asexual iRBC",0.883,0
"Asexual iRBC",0.884,0
"Asexual iRBC",0.885,0
"Asexual iRBC",0.886,0
"Asexual iRBC",0.887,0
"Asexual iRBC",0.888,0
"Asexual iRBC",0.889,0
"Asexual iRBC",0.89,0
"Asexual iRBC",0.891,0
"Asexual iRBC",0.892,0
"Asexual iRBC",0.893,0
"Asexual iRBC",0.894,0
"Asexual iRBC",0.895,0
"Asexual iRBC",0.896,0
"Asexual iRBC",0.897,0
"Asexual iRBC",0.898,0
"Asexual iRBC",0.899,0
"Asexual iRBC",0.9,0
"Asexual iRBC",0.901,0
"Asexual iRBC",0.902,0
"Asexual iRBC",0.903,0
"Asexual iRBC",0.904,0
"Asexual iRBC",0.905,0
"Asexual iRBC",0.906,0
"Asexual iRBC",0.907,0
"Asexual iRBC",0.908,0
"Asexual iRBC",0.909,0
"Asexual iRBC",0.91,0
"Asexual iRBC",0.911,0
"Asexual iRBC",0.912,0
"Asexual iRBC",0.913,0
"Asexual iRBC",0.914,0
"Asexual iRBC",0.915,0
"Asexual iRBC",0.916,0
"Asexual iRBC",0.917,0
"Asexual iRBC",0.918,0
"Asexual iRBC",0.919,0
"Asexual iRBC",0.92,0
"Asexual iRBC",0.921,0
"Asexual iRBC",0.922,0
"Asexual iRBC",0.923,0
"Asexual iRBC",0.924,0
"Asexual iRBC",0.925,0
"Asexual iRBC",0.926,0
"Asexual iRBC",0.927,0
"Asexual iRBC",0.928,0
"Asexual iRBC",0.929,0
"Asexual iRBC",0.93,0
"Asexual iRBC",0.931,0
"Asexual iRBC",0.932,0
"Asexual iRBC",0.933,0
"Asexual iRBC",0.934,0
"Asexual iRBC",0.935,0
"Asexual iRBC",0.936,0
"Asexual iRBC",0.937,0
"Asexual iRBC",0.938,0
"Asexual iRBC",0.939,0
"Asexual iRBC",0.94,0
"Asexual iRBC",0.941,0
"Asexual iRBC",0.942,0
"Asexual iRBC",0.943,0
"Asexual iRBC",0.944,0
"Asexual iRBC",0.945,0
"Asexual iRBC",0.946,0
"Asexual iRBC",0.947,0
"Asexual iRBC",0.948,0
"Asexual iRBC",0.949,0
"Asexual iRBC",0.95,0
"Asexual iRBC",0.951,0
"Asexual iRBC",0.952,0
"Asexual iRBC",0.953,0
"Asexual iRBC",0.954,0
"Asexual iRBC",0.955,0
"Asexual iRBC",0.956,0
"Asexual iRBC",0.957,0
"Asexual iRBC",0.958,0
"Asexual iRBC",0.959,0
"Asexual iRBC",0.96,0
"Asexual iRBC",0.961,0
"Asexual iRBC",0.962,0
"Asexual iRBC",0.963,0
"Asexual iRBC",0.964,0
"Asexual iRBC",0.965,0
"Asexual iRBC",0.966,0
"Asexual iRBC",0.967,0
"Asexual iRBC",0.968,0
"Asexual iRBC",0.969,0
"Asexual iRBC",0.97,0
"Asexual iRBC",0.971,0
"Asexual iRBC",0.972,0
"Asexual iRBC",0.973,0
"Asexual iRBC",0.974,0
"Asexual iRBC",0.975,0
"Asexual iRBC",0.976,0
"Asexual iRBC",0.977,0
"Asexual iRBC",0.978,0
"Asexual iRBC",0.979,0
"Asexual iRBC",0.98,0
"Asexual iRBC",0.981,0
"Asexual iRBC",0.982,0
"Asexual iRBC",0.983,0
"Asexual iRBC",0.984,0
"Asexual iRBC",0.985,0
"Asexual iRBC",0.986,0
"Asexual iRBC",0.987,0
"Asexual iRBC",0.988,0
"Asexual iRBC",0.989,0
"Asexual iRBC",0.99,0
"Asexual iRBC",0.991,0
"Asexual iRBC",0.992,0
"Asexual iRBC",0.993,0
"Asexual iRBC",0.994,0
"Asexual iRBC",0.995,0
"Asexual iRBC",0.996,0
"Asexual iRBC",0.997,0
"Asexual iRBC",0.998,0
"Asexual iRBC",0.999,0
"Asexual iRBC",1,0
"Asexual iRBC",1.001,0.326515925214371
"Asexual iRBC",1.002,0.326515723327139
"Asexual iRBC",1.003,0.32651562821161
"Asexual iRBC",1.004,0.326515627758951
"Asexual iRBC",1.005,0.326515711344158
"Asexual iRBC",1.006,0.326515869479376
"Asexual iRBC",1.007,0.32651609394301
"Asexual iRBC",1.008,0.32651637707651
"Asexual iRBC",1.009,0.326516712409075
"Asexual iRBC",1.01,0.326517094028023
"Asexual iRBC",1.011,0.326517516804348
"Asexual iRBC",1.012,0.326517976023291
"Asexual iRBC",1.013,0.326518467565478
"Asexual iRBC",1.014,0.326518987920046
"Asexual iRBC",1.015,0.326519533811184
"Asexual iRBC",1.016,0.326520102306042
"Asexual iRBC",1.017,0.326520690848461
"Asexual iRBC",1.018,0.326521297208624
"Asexual iRBC",1.019,0.326521919389497
"Asexual iRBC",1.02,0.326522555612127
"Asexual iRBC",1.021,0.326523204307188
"Asexual iRBC",1.022,0.326523864077957
"Asexual iRBC",1.023,0.326524533670253
"Asexual iRBC",1.024,0.326525211965401
"Asexual iRBC",1.025,0.326525897975077
"Asexual iRBC",1.026,0.326526590828118
"Asexual iRBC",1.027,0.326527289753742
"Asexual iRBC",1.028,0.326527994067285
"Asexual iRBC",1.029,0.326528703159849
"Asexual iRBC",1.03,0.326529416490378
"Asexual iRBC",1.031,0.326530133576246
"Asexual iRBC",1.032,0.326530853990436
"Asexual iRBC",1.033,0.326531577360005
"Asexual iRBC",1.034,0.326532303351393
"Asexual iRBC",1.035,0.32653303166248
"Asexual iRBC",1.036,0.326533762024612
"Asexual iRBC",1.037,0.326534494202463
"Asexual iRBC",1.038,0.326535227990931
"Asexual iRBC",1.039,0.326535963207137
"Asexual iRBC",1.04,0.326536699687107
"Asexual iRBC",1.041,0.326537437283485
"Asexual iRBC",1.042,0.326538175866271
"Asexual iRBC",1.043,0.326538915320168
"Asexual iRBC",1.044,0.326539655543556
"Asexual iRBC",1.045,0.326540396445493
"Asexual iRBC",1.046,0.326541137945596
"Asexual iRBC",1.047,0.326541879971927
"Asexual iRBC",1.048,0.32654262246125
"Asexual iRBC",1.049,0.326543365356948
"Asexual iRBC",1.05,0.326544108609345
"Asexual iRBC",1.051,0.326544852173781
"Asexual iRBC",1.052,0.326545596011123
"Asexual iRBC",1.053,0.326546340086088
"Asexual iRBC",1.054,0.326547084367905
"Asexual iRBC",1.055,0.326547828828721
"Asexual iRBC",1.056,0.326548573444364
"Asexual iRBC",1.057,0.326549318192832
"Asexual iRBC",1.058,0.326550063055122
"Asexual iRBC",1.059,0.326550808013831
"Asexual iRBC",1.06,0.326551553054052
"Asexual iRBC",1.061,0.326552298162006
"Asexual iRBC",1.062,0.326553043326017
"Asexual iRBC",1.063,0.326553788535161
"Asexual iRBC",1.064,0.326554533780297
"Asexual iRBC",1.065,0.326555279052759
"Asexual iRBC",1.066,0.32655602434541
"Asexual iRBC",1.067,0.326556769651355
"Asexual iRBC",1.068,0.32655751496502
"Asexual iRBC",1.069,0.326558260280926
"Asexual iRBC",1.07,0.326559005594744
"Asexual iRBC",1.071,0.326559750902084
"Asexual iRBC",1.072,0.326560496199606
"Asexual iRBC",1.073,0.326561241483784
"Asexual iRBC",1.074,0.326561986752048
"Asexual iRBC",1.075,0.326562732001559
"Asexual iRBC",1.076,0.326563477230358
"Asexual iRBC",1.077,0.32656422243614
"Asexual iRBC",1.078,0.326564967617425
"Asexual iRBC",1.079,0.326565712772342
"Asexual iRBC",1.08,0.326566457899781
"Asexual iRBC",1.081,0.326567202998201
"Asexual iRBC",1.082,0.326567948066795
"Asexual iRBC",1.083,0.326568693104292
"Asexual iRBC",1.084,0.326569438110116
"Asexual iRBC",1.085,0.326570183083196
"Asexual iRBC",1.086,0.326570928023146
"Asexual iRBC",1.087,0.326571672929064
"Asexual iRBC",1.088,0.326572417800701
"Asexual iRBC",1.089,0.326573162637289
"Asexual iRBC",1.09,0.326573907438694
"Asexual iRBC",1.091,0.326574652204249
"Asexual iRBC",1.092,0.326575396933905
"Asexual iRBC",1.093,0.326576141627084
"Asexual iRBC",1.094,0.326576886283809
"Asexual iRBC",1.095,0.326577630903553
"Asexual iRBC",1.096,0.326578375486407
"Asexual iRBC",1.097,0.326579120031888
"Asexual iRBC",1.098,0.326579864540127
"Asexual iRBC",1.099,0.326580609010689
"Asexual iRBC",1.1,0.326581353443739
"Asexual iRBC",1.101,0.326582097838875
"Asexual iRBC",1.102,0.326582842196277
"Asexual iRBC",1.103,0.326583586515578
"Asexual iRBC",1.104,0.326584330796985
"Asexual iRBC",1.105,0.326585075040131
"Asexual iRBC",1.106,0.326585819245252
"Asexual iRBC",1.107,0.326586563412008
"Asexual iRBC",1.108,0.326587307540628
"Asexual iRBC",1.109,0.326588051630786
"Asexual iRBC",1.11,0.326588795682731
"Asexual iRBC",1.111,0.326589539696144
"Asexual iRBC",1.112,0.326590283671283
"Asexual iRBC",1.113,0.326591027607834
"Asexual iRBC",1.114,0.326591771506062
"Asexual iRBC",1.115,0.32659251536566
"Asexual iRBC",1.116,0.326593259186894
"Asexual iRBC",1.117,0.326594002969464
"Asexual iRBC",1.118,0.326594746713642
"Asexual iRBC",1.119,0.326595490419135
"Asexual iRBC",1.12,0.326596234086207
"Asexual iRBC",1.121,0.326596977714574
"Asexual iRBC",1.122,0.326597721304507
"Asexual iRBC",1.123,0.326598464855721
"Asexual iRBC",1.124,0.326599208368493
"Asexual iRBC",1.125,0.326599951842525
"Asexual iRBC",1.126,0.326600695278109
"Asexual iRBC",1.127,0.326601438674946
"Asexual iRBC",1.128,0.326602182033328
"Asexual iRBC",1.129,0.326602925352956
"Asexual iRBC",1.13,0.326603668634129
"Asexual iRBC",1.131,0.326604411876541
"Asexual iRBC",1.132,0.326605155080491
"Asexual iRBC",1.133,0.326605898245687
"Asexual iRBC",1.134,0.326606641372414
"Asexual iRBC",1.135,0.32660738446038
"Asexual iRBC",1.136,0.326608127509877
"Asexual iRBC",1.137,0.32660887052062
"Asexual iRBC",1.138,0.326609613492894
"Asexual iRBC",1.139,0.326610356426414
"Asexual iRBC",1.14,0.326611099321458
"Asexual iRBC",1.141,0.326611842177756
"Asexual iRBC",1.142,0.326612584995577
"Asexual iRBC",1.143,0.326613327774651
"Asexual iRBC",1.144,0.326614070515256
"Asexual iRBC",1.145,0.326614813217108
"Asexual iRBC",1.146,0.326615555880497
"Asexual iRBC",1.147,0.326616298505139
"Asexual iRBC",1.148,0.326617041091312
"Asexual iRBC",1.149,0.326617783630162
"Asexual iRBC",1.15,0.326618526136274
"Asexual iRBC",1.151,0.326619268605541
"Asexual iRBC",1.152,0.326620011040786
"Asexual iRBC",1.153,0.326620753439061
"Asexual iRBC",1.154,0.326621495796091
"Asexual iRBC",1.155,0.326622238113264
"Asexual iRBC",1.156,0.326622980381865
"Asexual iRBC",1.157,0.326623722617762
"Asexual iRBC",1.158,0.326624464816849
"Asexual iRBC",1.159,0.326625206978119
"Asexual iRBC",1.16,0.326625949100871
"Asexual iRBC",1.161,0.326626691185251
"Asexual iRBC",1.162,0.326627433230919
"Asexual iRBC",1.163,0.32662817523816
"Asexual iRBC",1.164,0.326628917206667
"Asexual iRBC",1.165,0.32662965913674
"Asexual iRBC",1.166,0.326630401028087
"Asexual iRBC",1.167,0.326631142880993
"Asexual iRBC",1.168,0.326631884695172
"Asexual iRBC",1.169,0.326632626470924
"Asexual iRBC",1.17,0.326633368207964
"Asexual iRBC",1.171,0.326634109906562
"Asexual iRBC",1.172,0.326634851566442
"Asexual iRBC",1.173,0.326635593187893
"Asexual iRBC",1.174,0.326636334770633
"Asexual iRBC",1.175,0.326637076314952
"Asexual iRBC",1.176,0.326637817820552
"Asexual iRBC",1.177,0.326638559287731
"Asexual iRBC",1.178,0.326639300716199
"Asexual iRBC",1.179,0.326640042106245
"Asexual iRBC",1.18,0.3266407834576
"Asexual iRBC",1.181,0.326641524770528
"Asexual iRBC",1.182,0.326642266044751
"Asexual iRBC",1.183,0.32664300728056
"Asexual iRBC",1.184,0.32664374847767
"Asexual iRBC",1.185,0.326644489636374
"Asexual iRBC",1.186,0.32664523075638
"Asexual iRBC",1.187,0.326645971837972
"Asexual iRBC",1.188,0.326646712880872
"Asexual iRBC",1.189,0.326647453885373
"Asexual iRBC",1.19,0.326648194851176
"Asexual iRBC",1.191,0.326648935778578
"Asexual iRBC",1.192,0.326649676667297
"Asexual iRBC",1.193,0.326650417517615
"Asexual iRBC",1.194,0.326651158329236
"Asexual iRBC",1.195,0.32665189910247
"Asexual iRBC",1.196,0.326652639837013
"Asexual iRBC",1.197,0.326653380533171
"Asexual iRBC",1.198,0.32665412119065
"Asexual iRBC",1.199,0.32665486180973
"Asexual iRBC",1.2,0.326655602390133
"Asexual iRBC",1.201,0.326656342932177
"Asexual iRBC",1.202,0.326657083435516
"Asexual iRBC",1.203,0.326657823900484
"Asexual iRBC",1.204,0.326658564326759
"Asexual iRBC",1.205,0.326659304714677
"Asexual iRBC",1.206,0.326660045063917
"Asexual iRBC",1.207,0.326660785374772
"Asexual iRBC",1.208,0.326661525646962
"Asexual iRBC",1.209,0.326662265880781
"Asexual iRBC",1.21,0.326663006075936
"Asexual iRBC",1.211,0.326663746232733
"Asexual iRBC",1.212,0.326664486350853
"Asexual iRBC",1.213,0.326665226434458
"Asexual iRBC",1.214,0.326665966480955
"Asexual iRBC",1.215,0.32666670648622
"Asexual iRBC",1.216,0.326667446451476
"Asexual iRBC",1.217,0.326668186368534
"Asexual iRBC",1.218,0.326668926252716
"Asexual iRBC",1.219,0.326669666100468
"Asexual iRBC",1.22,0.326670405910195
"Asexual iRBC",1.221,0.326671145681773
"Asexual iRBC",1.222,0.326671885418628
"Asexual iRBC",1.223,0.326672625118693
"Asexual iRBC",1.224,0.326673364777277
"Asexual iRBC",1.225,0.326674104396144
"Asexual iRBC",1.226,0.326674843966562
"Asexual iRBC",1.227,0.326675583504396
"Asexual iRBC",1.228,0.326676323005509
"Asexual iRBC",1.229,0.326677062468889
"Asexual iRBC",1.23,0.326677801893882
"Asexual iRBC",1.231,0.326678541284431
"Asexual iRBC",1.232,0.326679280637912
"Asexual iRBC",1.233,0.326680019950218
"Asexual iRBC",1.234,0.326680759222542
"Asexual iRBC",1.235,0.326681498446696
"Asexual iRBC",1.236,0.326682237638015
"Asexual iRBC",1.237,0.326682976792877
"Asexual iRBC",1.238,0.326683715909784
"Asexual iRBC",1.239,0.326684454988568
"Asexual iRBC",1.24,0.32668519403263
"Asexual iRBC",1.241,0.326685933039944
"Asexual iRBC",1.242,0.326686672005791
"Asexual iRBC",1.243,0.326687410931975
"Asexual iRBC",1.244,0.326688149809726
"Asexual iRBC",1.245,0.326688888654891
"Asexual iRBC",1.246,0.326689627463378
"Asexual iRBC",1.247,0.326690366234172
"Asexual iRBC",1.248,0.326691104966595
"Asexual iRBC",1.249,0.326691843667737
"Asexual iRBC",1.25,0.326692582327745
"Asexual iRBC",1.251,0.326693320946592
"Asexual iRBC",1.252,0.326694059525443
"Asexual iRBC",1.253,0.326694798059107
"Asexual iRBC",1.254,0.326695536560145
"Asexual iRBC",1.255,0.326696275023908
"Asexual iRBC",1.256,0.326697013448993
"Asexual iRBC",1.257,0.326697751835622
"Asexual iRBC",1.258,0.326698490187086
"Asexual iRBC",1.259,0.326699228498956
"Asexual iRBC",1.26,0.326699966770788
"Asexual iRBC",1.261,0.326700705003638
"Asexual iRBC",1.262,0.326701443191246
"Asexual iRBC",1.263,0.326702181346422
"Asexual iRBC",1.264,0.326702919464031
"Asexual iRBC",1.265,0.326703657543254
"Asexual iRBC",1.266,0.32670439558373
"Asexual iRBC",1.267,0.326705133589358
"Asexual iRBC",1.268,0.326705871555116
"Asexual iRBC",1.269,0.326706609481128
"Asexual iRBC",1.27,0.32670734736788
"Asexual iRBC",1.271,0.326708085209709
"Asexual iRBC",1.272,0.326708823018829
"Asexual iRBC",1.273,0.326709560790672
"Asexual iRBC",1.274,0.326710298523852
"Asexual iRBC",1.275,0.326711036218591
"Asexual iRBC",1.276,0.326711773878205
"Asexual iRBC",1.277,0.326712511498239
"Asexual iRBC",1.278,0.326713249078278
"Asexual iRBC",1.279,0.326713986619348
"Asexual iRBC",1.28,0.326714724115218
"Asexual iRBC",1.281,0.3267154615786
"Asexual iRBC",1.282,0.326716199004637
"Asexual iRBC",1.283,0.326716936392038
"Asexual iRBC",1.284,0.326717673741025
"Asexual iRBC",1.285,0.326718411054888
"Asexual iRBC",1.286,0.326719148329185
"Asexual iRBC",1.287,0.326719885563487
"Asexual iRBC",1.288,0.326720622758847
"Asexual iRBC",1.289,0.326721359906898
"Asexual iRBC",1.29,0.326722097022475
"Asexual iRBC",1.291,0.326722834101401
"Asexual iRBC",1.292,0.326723571142745
"Asexual iRBC",1.293,0.326724308145732
"Asexual iRBC",1.294,0.326725045114384
"Asexual iRBC",1.295,0.326725782046053
"Asexual iRBC",1.296,0.326726518936643
"Asexual iRBC",1.297,0.326727255787335
"Asexual iRBC",1.298,0.326727992590009
"Asexual iRBC",1.299,0.326728729359863
"Asexual iRBC",1.3,0.326729466093412
"Asexual iRBC",1.301,0.326730202789047
"Asexual iRBC",1.302,0.326730939446643
"Asexual iRBC",1.303,0.326731676069628
"Asexual iRBC",1.304,0.326732412655933
"Asexual iRBC",1.305,0.326733149200883
"Asexual iRBC",1.306,0.326733885706226
"Asexual iRBC",1.307,0.326734622163274
"Asexual iRBC",1.308,0.326735358587835
"Asexual iRBC",1.309,0.326736094975771
"Asexual iRBC",1.31,0.326736831326141
"Asexual iRBC",1.311,0.326737567638166
"Asexual iRBC",1.312,0.326738303915886
"Asexual iRBC",1.313,0.326739040156648
"Asexual iRBC",1.314,0.326739776356361
"Asexual iRBC",1.315,0.326740512516188
"Asexual iRBC",1.316,0.32674124862804
"Asexual iRBC",1.317,0.326741984707113
"Asexual iRBC",1.318,0.326742720749854
"Asexual iRBC",1.319,0.32674345675475
"Asexual iRBC",1.32,0.326744192721634
"Asexual iRBC",1.321,0.326744928653908
"Asexual iRBC",1.322,0.326745664549516
"Asexual iRBC",1.323,0.326746400403824
"Asexual iRBC",1.324,0.326747136218553
"Asexual iRBC",1.325,0.326747871985
"Asexual iRBC",1.326,0.326748607718988
"Asexual iRBC",1.327,0.326749343416394
"Asexual iRBC",1.328,0.326750079076205
"Asexual iRBC",1.329,0.326750814697768
"Asexual iRBC",1.33,0.326751550285012
"Asexual iRBC",1.331,0.326752285835327
"Asexual iRBC",1.332,0.326753021344606
"Asexual iRBC",1.333,0.326753756814041
"Asexual iRBC",1.334,0.326754492235529
"Asexual iRBC",1.335,0.326755227624251
"Asexual iRBC",1.336,0.326755962976683
"Asexual iRBC",1.337,0.326756698291283
"Asexual iRBC",1.338,0.326757433567901
"Asexual iRBC",1.339,0.326758168809935
"Asexual iRBC",1.34,0.326758904015345
"Asexual iRBC",1.341,0.326759639179441
"Asexual iRBC",1.342,0.326760374304
"Asexual iRBC",1.343,0.326761109380333
"Asexual iRBC",1.344,0.326761844424192
"Asexual iRBC",1.345,0.326762579431497
"Asexual iRBC",1.346,0.326763314401263
"Asexual iRBC",1.347,0.326764049332781
"Asexual iRBC",1.348,0.326764784229994
"Asexual iRBC",1.349,0.326765519090527
"Asexual iRBC",1.35,0.326766253910177
"Asexual iRBC",1.351,0.326766988689317
"Asexual iRBC",1.352,0.326767723429461
"Asexual iRBC",1.353,0.326768458131024
"Asexual iRBC",1.354,0.326769192788068
"Asexual iRBC",1.355,0.326769927412485
"Asexual iRBC",1.356,0.326770661999723
"Asexual iRBC",1.357,0.326771396548395
"Asexual iRBC",1.358,0.326772131058764
"Asexual iRBC",1.359,0.326772865534133
"Asexual iRBC",1.36,0.326773599970021
"Asexual iRBC",1.361,0.326774334366023
"Asexual iRBC",1.362,0.326775068723195
"Asexual iRBC",1.363,0.326775803035292
"Asexual iRBC",1.364,0.326776537315096
"Asexual iRBC",1.365,0.326777271557444
"Asexual iRBC",1.366,0.326778005761558
"Asexual iRBC",1.367,0.326778739927078
"Asexual iRBC",1.368,0.326779474057876
"Asexual iRBC",1.369,0.326780208148941
"Asexual iRBC",1.37,0.326780942200428
"Asexual iRBC",1.371,0.326781676212792
"Asexual iRBC",1.372,0.326782410180387
"Asexual iRBC",1.373,0.326783144115425
"Asexual iRBC",1.374,0.326783878013298
"Asexual iRBC",1.375,0.326784611872646
"Asexual iRBC",1.376,0.32678534569372
"Asexual iRBC",1.377,0.326786079479793
"Asexual iRBC",1.378,0.326786813226454
"Asexual iRBC",1.379,0.326787546933216
"Asexual iRBC",1.38,0.32678828060119
"Asexual iRBC",1.381,0.326789014224116
"Asexual iRBC",1.382,0.326789747814776
"Asexual iRBC",1.383,0.326790481368008
"Asexual iRBC",1.384,0.326791214882993
"Asexual iRBC",1.385,0.32679194835944
"Asexual iRBC",1.386,0.326792681801219
"Asexual iRBC",1.387,0.326793415203225
"Asexual iRBC",1.388,0.326794148565734
"Asexual iRBC",1.389,0.326794881889109
"Asexual iRBC",1.39,0.326795615167796
"Asexual iRBC",1.391,0.326796348413871
"Asexual iRBC",1.392,0.326797081622865
"Asexual iRBC",1.393,0.326797814793334
"Asexual iRBC",1.394,0.326798547925555
"Asexual iRBC",1.395,0.326799281022833
"Asexual iRBC",1.396,0.326800014080669
"Asexual iRBC",1.397,0.326800747098704
"Asexual iRBC",1.398,0.32680148007791
"Asexual iRBC",1.399,0.326802213012123
"Asexual iRBC",1.4,0.326802945914084
"Asexual iRBC",1.401,0.326803678778659
"Asexual iRBC",1.402,0.326804411605014
"Asexual iRBC",1.403,0.326805144392844
"Asexual iRBC",1.404,0.32680587714598
"Asexual iRBC",1.405,0.326806609859454
"Asexual iRBC",1.406,0.326807342533431
"Asexual iRBC",1.407,0.326808075168272
"Asexual iRBC",1.408,0.326808807758372
"Asexual iRBC",1.409,0.326809540312556
"Asexual iRBC",1.41,0.326810272831213
"Asexual iRBC",1.411,0.326811005312733
"Asexual iRBC",1.412,0.3268117377562
"Asexual iRBC",1.413,0.326812470161641
"Asexual iRBC",1.414,0.326813202528808
"Asexual iRBC",1.415,0.326813934861697
"Asexual iRBC",1.416,0.326814667157727
"Asexual iRBC",1.417,0.326815399412872
"Asexual iRBC",1.418,0.326816131628271
"Asexual iRBC",1.419,0.326816863795876
"Asexual iRBC",1.42,0.32681759593084
"Asexual iRBC",1.421,0.32681832802961
"Asexual iRBC",1.422,0.326819060090661
"Asexual iRBC",1.423,0.326819792113853
"Asexual iRBC",1.424,0.32682052409877
"Asexual iRBC",1.425,0.326821256045606
"Asexual iRBC",1.426,0.326821987957943
"Asexual iRBC",1.427,0.326822719833725
"Asexual iRBC",1.428,0.326823451668345
"Asexual iRBC",1.429,0.326824183463387
"Asexual iRBC",1.43,0.326824915212715
"Asexual iRBC",1.431,0.326825646929707
"Asexual iRBC",1.432,0.326826378609285
"Asexual iRBC",1.433,0.326827110250699
"Asexual iRBC",1.434,0.326827841853644
"Asexual iRBC",1.435,0.326828573421978
"Asexual iRBC",1.436,0.326829304950649
"Asexual iRBC",1.437,0.326830036439824
"Asexual iRBC",1.438,0.326830767889974
"Asexual iRBC",1.439,0.326831499295493
"Asexual iRBC",1.44,0.326832230668483
"Asexual iRBC",1.441,0.326832962004475
"Asexual iRBC",1.442,0.32683369330197
"Asexual iRBC",1.443,0.326834424561329
"Asexual iRBC",1.444,0.326835155785743
"Asexual iRBC",1.445,0.326835886970855
"Asexual iRBC",1.446,0.326836618116166
"Asexual iRBC",1.447,0.326837349222758
"Asexual iRBC",1.448,0.326838080284442
"Asexual iRBC",1.449,0.326838811310348
"Asexual iRBC",1.45,0.326839542300755
"Asexual iRBC",1.451,0.326840273254081
"Asexual iRBC",1.452,0.326841004169409
"Asexual iRBC",1.453,0.326841735046796
"Asexual iRBC",1.454,0.326842465885907
"Asexual iRBC",1.455,0.326843196690851
"Asexual iRBC",1.456,0.326843927458964
"Asexual iRBC",1.457,0.326844658186248
"Asexual iRBC",1.458,0.32684538887387
"Asexual iRBC",1.459,0.326846119513724
"Asexual iRBC",1.46,0.326846850121021
"Asexual iRBC",1.461,0.326847580692152
"Asexual iRBC",1.462,0.326848311225619
"Asexual iRBC",1.463,0.326849041721311
"Asexual iRBC",1.464,0.326849772178756
"Asexual iRBC",1.465,0.326850502598203
"Asexual iRBC",1.466,0.326851232983177
"Asexual iRBC",1.467,0.326851963331654
"Asexual iRBC",1.468,0.326852693639024
"Asexual iRBC",1.469,0.326853423906898
"Asexual iRBC",1.47,0.326854154129114
"Asexual iRBC",1.471,0.326854884318994
"Asexual iRBC",1.472,0.3268556144716
"Asexual iRBC",1.473,0.326856344586041
"Asexual iRBC",1.474,0.326857074662096
"Asexual iRBC",1.475,0.326857804703568
"Asexual iRBC",1.476,0.326858534705432
"Asexual iRBC",1.477,0.326859264667884
"Asexual iRBC",1.478,0.326859994591339
"Asexual iRBC",1.479,0.326860724470246
"Asexual iRBC",1.48,0.326861454316679
"Asexual iRBC",1.481,0.326862184126142
"Asexual iRBC",1.482,0.326862913897191
"Asexual iRBC",1.483,0.326863643630132
"Asexual iRBC",1.484,0.326864373328212
"Asexual iRBC",1.485,0.326865102987017
"Asexual iRBC",1.486,0.326865832606105
"Asexual iRBC",1.487,0.326866562186529
"Asexual iRBC",1.488,0.326867291722099
"Asexual iRBC",1.489,0.326868021221921
"Asexual iRBC",1.49,0.326868750686327
"Asexual iRBC",1.491,0.326869480113706
"Asexual iRBC",1.492,0.326870209503116
"Asexual iRBC",1.493,0.326870938854668
"Asexual iRBC",1.494,0.326871668168
"Asexual iRBC",1.495,0.326872397447164
"Asexual iRBC",1.496,0.326873126689609
"Asexual iRBC",1.497,0.32687385589128
"Asexual iRBC",1.498,0.326874585053344
"Asexual iRBC",1.499,0.326875314167696
"Asexual iRBC",1.5,0.326876043249519
"Asexual iRBC",1.501,0.326876772295259
"Asexual iRBC",1.502,0.326877501303419
"Asexual iRBC",1.503,0.326878230273803
"Asexual iRBC",1.504,0.326878959206023
"Asexual iRBC",1.505,0.326879688100301
"Asexual iRBC",1.506,0.326880416960135
"Asexual iRBC",1.507,0.326881145783581
"Asexual iRBC",1.508,0.326881874565921
"Asexual iRBC",1.509,0.32688260330882
"Asexual iRBC",1.51,0.326883332006145
"Asexual iRBC",1.511,0.326884060671218
"Asexual iRBC",1.512,0.326884789298987
"Asexual iRBC",1.513,0.326885517888731
"Asexual iRBC",1.514,0.326886246440117
"Asexual iRBC",1.515,0.326886974956919
"Asexual iRBC",1.516,0.326887703434225
"Asexual iRBC",1.517,0.326888431872174
"Asexual iRBC",1.518,0.326889160271182
"Asexual iRBC",1.519,0.326889888625698
"Asexual iRBC",1.52,0.326890616947823
"Asexual iRBC",1.521,0.326891345232977
"Asexual iRBC",1.522,0.326892073479801
"Asexual iRBC",1.523,0.326892801688544
"Asexual iRBC",1.524,0.32689352986251
"Asexual iRBC",1.525,0.326894257997229
"Asexual iRBC",1.526,0.326894986092341
"Asexual iRBC",1.527,0.326895714148789
"Asexual iRBC",1.528,0.326896442160468
"Asexual iRBC",1.529,0.326897170136453
"Asexual iRBC",1.53,0.326897898077078
"Asexual iRBC",1.531,0.326898625980732
"Asexual iRBC",1.532,0.326899353846472
"Asexual iRBC",1.533,0.326900081674381
"Asexual iRBC",1.534,0.326900809464153
"Asexual iRBC",1.535,0.326901537219815
"Asexual iRBC",1.536,0.326902264938811
"Asexual iRBC",1.537,0.326902992616979
"Asexual iRBC",1.538,0.326903720255844
"Asexual iRBC",1.539,0.326904447846776
"Asexual iRBC",1.54,0.326905175405512
"Asexual iRBC",1.541,0.326905902927943
"Asexual iRBC",1.542,0.326906630413099
"Asexual iRBC",1.543,0.326907357860284
