id,rho,burst,iota_N1,iota_N2,phi_N1,phi_N2
4574,0.32451706,4.07029494,5.87040601,0.80353936,0.10288213,1069.83587
4575,0.3397613,3.92467474,7.20324585,0.86554402,0.05983532,190.891007
4576,0.34187639,4.71420905,6.47165705,0.5960752,0.06816894,416.268992
4577,0.29101339,4.76996669,5.50087729,1.93256132,0.29951599,136.91205
4578,0.39819923,5.98451325,5.81495146,1.9252462,0.30738087,175.483661
4579,0.30497607,5.37540705,8.01779832,1.11155687,0.08077205,89.9798069
4580,0.26230936,4.04315068,14.2427046,0.84347443,0.03883348,174.426268
4581,0.34768053,4.05954937,10.3049405,0.67960283,0.04134073,737.286279
4582,0.3978008,4.82987209,11.4330541,0.45964358,0.03510296,1637.78981
4583,0.18663376,4.50195321,33.6682492,2.1665525,0.0648675,284.546853
4584,0.43419008,6.16727705,9.2474869,1.75087919,0.08650982,68.1278582
4585,0.37920718,5.43878397,9.95400735,1.34261225,0.06980936,486.050162
4586,0.43231851,3.81849376,13.8583679,0.50484408,0.11105328,121.783293
4587,0.42212381,3.90487093,8.56761174,0.67606815,0.09999398,102.18006
4588,0.31596157,4.60105548,2.30740084,0.46932307,0.14616981,73.739436
4589,0.35363821,4.5238222,29.2443814,1.27973341,0.13191594,445.171221
4590,0.35410081,6.26293065,10.197166,2.22264723,0.1317781,59.1634908
4591,0.3360452,5.40957506,3.28753556,0.94498694,0.12393977,140.086886
4592,0.2420265,4.03150428,93.6909049,0.94584104,0.0084338,151.31769
4593,0.32205523,3.98597072,38.2193461,0.66639019,0.00907835,1610.39811
4594,0.36474869,4.86172288,29.227789,0.52229755,0.01150684,629.579485
4595,0.23471585,4.60742805,247.749626,2.17948183,0.01415378,642.876389
4596,0.52936622,6.16427671,77.5879422,1.67689865,0.01242812,106.950225
4597,0.34893616,5.44982184,71.5862292,1.00031627,0.01128019,363.013306
4598,0.24385609,3.97185477,40.2607184,0.9113642,0.01350946,401.313011
4599,0.52437511,4.06421752,25.0422568,0.59072192,0.02356275,242.025491
4600,0.34293394,4.72829481,15.1345374,0.43694036,0.02809084,622.034425
4601,0.2018373,4.65203497,29.7877571,1.70888518,0.05212677,869.950673
4602,0.42172823,6.06617993,33.271763,2.22555721,0.04406139,342.798876
4603,0.41132666,5.56825358,27.3548297,0.87651149,0.03811947,230.677857
4604,0.2639409,3.99619055,7.71384939,0.82862818,0.10291697,610.88519
4605,0.33744789,3.98522764,5.47150872,0.87339557,0.08929917,63624.8513
4606,0.35121944,4.77521519,4.60473593,0.49539277,0.0617306,2025.62097
4607,0.19932963,4.58019966,15.92328,2.51833461,0.13504625,800.304836
4608,0.38542634,6.08416682,6.30461981,1.82458979,0.12421197,3479.2815
4609,0.37599624,5.65025562,6.35024707,1.03933818,0.09453481,2020.68114
4610,0.25603233,3.97300826,30.2672099,0.76137774,0.02876275,5082.94053
4611,0.32444694,3.89069255,41.9971403,0.68517138,0.01201373,1398.46195
4612,0.346292,4.76668145,12.868752,0.40339221,0.01773277,849.718853
4613,0.18530755,4.48052177,35.7496013,2.01295882,0.07460716,3436.12002
4614,0.35407023,5.89725502,18.6174582,2.12830464,0.0461224,2053.36255
4615,0.31029365,5.6862303,15.5575625,1.00515654,0.02945017,1553.17948
4616,0.37333916,3.93033358,21.2345568,0.69794277,0.04084392,484.257472
4617,0.36021185,3.87850078,23.0076729,0.76252981,0.03709364,1579.82877
4618,0.3357634,4.61905635,21.9706197,0.40918612,0.01050841,4754.50495
4619,0.19310871,4.71545789,21.8210341,2.44897801,0.09142148,365.719402
4620,0.53415285,6.10305535,23.5958116,2.06976815,0.05795661,487.397072
4621,0.41003506,5.47401316,22.6781898,0.87807907,0.02439438,1916.78788
4622,0.34707841,3.97779036,27.1712332,0.68495758,0.03631901,805.701113
4623,0.44320855,3.82454533,27.7422299,0.64860213,0.04285278,627.918653
4624,0.36944555,4.66301958,9.7309687,0.50706228,0.03346541,764.689951
4625,0.21181082,4.58505672,60.7003863,2.26570269,0.04489939,343.109726
4626,0.45369887,6.02037356,34.5760409,2.12151964,0.03583616,819.734339
4627,0.33170579,5.70423374,7.27990431,1.03904115,0.03457433,904.81251
4628,0.35541795,4.10016655,20.2855391,0.9305046,0.04574261,3780.30274
4629,0.30178233,3.91111492,12.1425061,0.95420019,0.03298273,279.172213
4630,0.41722401,4.64354292,21.414258,0.57832788,0.01641542,152.007543
4631,0.24135519,4.4815333,28.1387076,1.99804476,0.10209284,550.862295
4632,0.31094738,6.05558577,31.0938685,2.31412426,0.04119703,820.711868
4633,0.30616347,5.74914555,15.5910265,0.98460023,0.03402964,1546.70969
4634,0.3167457,4.0713295,14.777181,0.84608728,0.03355059,713.964759
4635,0.29857514,3.88223893,15.0851284,0.76292772,0.0408836,134.875786
4636,0.3756191,4.87223521,12.125835,0.52554135,0.02117614,545.602267
4637,0.27938758,4.63429991,14.1169112,2.16575099,0.20587073,199.739003
4638,0.45651582,6.28750866,14.8840887,1.82294724,0.0545361,360.792763
4639,0.36656058,5.60640339,10.7791556,1.03425234,0.03859161,394.866554
4640,0.26905558,4.16893951,10.8740852,0.71299976,0.04159422,230.597061
4641,0.27584784,3.90686209,11.694075,0.83671159,0.05185611,187.744498
4642,0.28228975,4.70268531,4.18317435,0.50942373,0.04950912,165.954172
4643,0.21500202,4.45496917,38.767385,2.46519992,0.06289212,332.144179
4644,0.39665618,5.9862985,19.2196744,2.20370268,0.071237,358.68141
4645,0.29377848,5.46857672,11.4911453,1.09585456,0.0541775,420.742425
4646,0.47000023,4.02582022,49.8409525,0.7412183,0.0147495,53.1414741
4647,0.37674519,4.00579674,24.0313778,0.74570211,0.0314417,1219.47423
4648,0.37736112,4.75521171,2.4417208,0.60609612,0.0440135,12.820554
4649,0.15624547,4.72810233,46.1333735,2.07564565,0.04619326,852.559604
4650,0.55466141,6.13609847,46.9522658,1.83719813,0.03610302,5932.35472
4651,0.35774409,5.57166739,18.1610044,1.15051731,0.03936328,944.015664
4652,0.2394856,4.11527518,28.8388695,0.84212882,0.02413989,2078.18321
4653,0.20711687,3.90245533,9.21753032,0.97994592,0.06133579,3369.76282
4654,0.40002766,4.64453648,10.0505987,0.54215866,0.02912627,1891.67587
4655,0.21552931,4.68618778,18.9031434,2.15499086,0.10359554,1495.44956
4656,0.37345074,6.15197316,29.6788784,2.19691969,0.03842762,491.470294
4657,0.37110326,5.59530797,29.1549049,0.89001817,0.01511535,2315.34766
4658,0.17683863,3.95777861,14.9404696,0.81066258,0.0274879,324.975102
4659,0.39435624,4.06770884,19.9590616,0.73415457,0.04133185,167.508599
4660,0.40392931,4.89184863,5.65233254,0.5124895,0.03104679,71.9852332
4661,0.1974145,4.52114372,46.3194646,2.31993594,0.05466914,209.653105
4662,0.45266025,6.17672293,57.2639922,2.0533673,0.02247731,182.995504
4663,0.24817496,5.42190469,19.9966228,1.23752771,0.03594215,219.554019
4664,0.23953977,3.94287795,5.02056572,0.90874615,0.18206488,392.879113
4665,0.25574535,3.84547784,12.7155145,1.15139945,0.04119781,514.535711
4666,0.46821106,4.74366585,4.03553357,0.48205227,0.03450936,1439.56748
4667,0.23330532,4.4343636,24.497551,1.76159621,0.15028848,166.850483
4668,0.41021259,6.01381513,10.8816108,1.94835972,0.08528093,344.091289
4669,0.33274655,5.41063207,4.48630803,1.25105397,0.13643763,624.351462
4670,0.28577162,4.06199435,61.4345713,0.80663025,0.00969433,104.811215
4671,0.37909257,3.84820947,65.963577,0.67598418,0.01850113,2777.12795
4672,0.38784274,4.76951512,45.376128,0.55941738,0.00488455,34.4454629
4673,0.20971188,4.64303854,110.378928,1.87620418,0.0264598,1287.52999
4674,0.44831159,6.15642631,141.73261,1.87727701,0.00842785,2539.92711
4675,0.26351077,5.5630139,78.1251725,1.2769913,0.00529674,49.2961525
4676,0.23059644,3.94457987,46.7137843,0.89578671,0.01415532,212.984036
4677,0.289611,4.0417067,19.4031829,0.84274696,0.02786268,219.428392
4678,0.38648818,4.87150867,27.9264428,0.5136855,0.01185634,290.277989
4679,0.22771856,4.68050082,40.4970395,1.89803131,0.06254381,139.647388
4680,0.39098203,6.07814295,52.284267,2.13483534,0.02665236,1056.05722
4681,0.33007509,5.57638993,24.0292824,1.05747111,0.01886723,113.870754
4682,0.28118108,4.02828507,4.60375653,0.77659053,0.10610056,976.416212
4683,0.31858405,4.05080787,4.07820166,0.79901093,0.16574113,47.0927619
4684,0.38295937,4.81874244,6.34824386,0.53957668,0.02420389,416.055974
4685,0.24490609,4.59862827,5.096029,1.93837261,0.61591767,78.3159306
4686,0.43657706,6.01003378,5.66160041,2.1511939,0.1842693,148.728606
4687,0.38184388,5.6275925,6.31264963,1.22356894,0.13278815,166.154165
4688,0.21322715,4.05826024,4.84577232,0.78006554,0.08467471,355.162053
4689,0.24749497,3.86890196,7.64735719,0.90388383,0.06815394,60.4244065
4690,0.35067458,4.81838622,2.05372463,0.50490508,0.0919709,41.4331684
4691,0.25352703,4.57727776,31.0547365,2.24601031,0.11022819,182.673816
4692,0.358257,6.04178783,3.81003997,1.92875735,0.16367418,269.461065
4693,0.29522347,5.4307349,3.03250193,0.95603767,0.11207673,185.610393
4694,0.27817184,4.04549235,12.4105908,0.68349469,0.04995452,134.35251
4695,0.32888701,3.93049261,19.3244255,0.72322664,0.03141423,164.202284
4696,0.35661111,4.75382196,17.5998046,0.53172217,0.0196169,264.980065
4697,0.16580132,4.71700701,21.5090813,1.96305175,0.08980825,174.465917
4698,0.38712444,6.14452914,12.000986,2.0792566,0.10040663,94.0360585
4699,0.48930891,5.39810211,21.8108003,0.95694775,0.03001531,115.900828
4700,0.27865791,4.00593348,15.8062872,0.78967602,0.06545894,1363.64557
4701,0.19421322,3.93500896,14.089271,0.738561,0.03048324,1077.41066
4702,0.42205675,4.64553965,2.92918393,0.52806639,0.09835282,1178.41657
4703,0.18683836,4.45895793,46.3436498,1.9467661,0.05428012,2768.87686
4704,0.43795717,5.92394408,40.1182761,2.46858876,0.03633261,985.664721
4705,0.35910303,5.65226889,5.46132301,1.09699308,0.07737308,611.662638
4706,0.2163533,3.89933312,32.6798965,0.83763107,0.02174756,51.4112137
4707,0.22562526,4.07695646,39.1406092,0.97178316,0.01567017,156.037044
4708,0.34665945,4.8500497,7.9975156,0.53266914,0.02672713,11.1719779
4709,0.21226167,4.4077222,246.522376,1.95340648,0.01336562,322.483235
4710,0.36053643,5.86288378,70.0136698,2.01151667,0.01937856,525.591802
4711,0.3758019,5.60269512,33.0291466,0.97356648,0.01187089,189.914131
4712,0.3088608,3.87196568,7.39659165,0.73813318,0.12099664,106.101047
4713,0.29104834,4.00390434,8.63293812,0.7630323,0.08060479,133.842783
4714,0.39989411,4.84909713,4.69466347,0.50725979,0.04759284,74.0644479
4715,0.27214664,4.75332733,11.4934724,1.96708216,0.21069244,38.1209781
4716,0.43035271,6.09065495,10.9119734,2.14175842,0.12862816,70.5499127
4717,0.27443302,5.40771976,5.26738914,1.23530674,0.12302946,79.3805145
4718,0.25211949,4.04627548,4.4529157,0.84530239,0.1064104,151.266777
4719,0.13322413,3.90788638,4.3757714,0.76028734,0.05736788,153.587553
4720,0.43469459,4.89903117,1.88332567,0.40390078,0.11315664,839.057196
4721,0.1966837,4.49782567,15.5736731,2.03789273,0.27058717,136.840213
4722,0.43148419,6.0598275,9.89383308,1.98639023,0.08989371,178.943522
4723,0.27632918,5.49396242,2.37062515,0.93984824,0.21397988,122.115929
4724,0.24951104,3.98109126,8.57305128,0.88223612,0.08077392,529.058797
4725,0.20784738,4.06543432,5.6671018,1.17605184,0.09996335,20.2245385
4726,0.38328623,4.96863536,2.08299533,0.6777101,0.13744482,7.42275552
4727,0.18192481,4.67757132,27.0511544,2.09964042,0.08174954,267.202412
4728,0.47513562,5.92642221,18.983209,2.04330598,0.05946185,229.824438
4729,0.39232829,5.84903788,4.15926701,0.93687489,0.08697063,109.152116
4730,0.27263699,3.9313685,26.4357962,0.73113148,0.0282467,3864.99918
4731,0.31278368,3.92139969,24.2420836,0.88758491,0.02017368,4508.37937
4732,0.42806665,4.78760084,32.6637868,0.33251282,0.01065582,362.312467
4733,0.1917742,4.63493852,27.7312849,2.0855486,0.06137644,2747.01229
4734,0.32207208,6.04539678,34.5391314,1.97813793,0.02932157,1501.30045
4735,0.32010648,5.54762631,23.2633733,0.86535348,0.00950007,3595.56763
4736,0.27174098,4.03859159,16.995178,0.7250665,0.025875,69.8697115
4737,0.3219768,3.75483853,15.0386707,0.80056101,0.04615948,81.5336019
4738,0.30899236,4.70157714,16.1198875,0.56339593,0.015964,864.26654
4739,0.37647902,4.40946617,16.3219496,2.09971343,0.26491402,2628.01243
4740,0.47463096,6.00030663,15.7136183,2.12838695,0.10748974,1297.53071
4741,0.26632545,5.51886948,14.3322456,1.22242945,0.02655095,842.144164
4742,0.29104915,4.0399862,725.564292,0.88910311,0.00138811,1300.54185
4743,0.19816278,3.92735457,168.397195,0.71229921,0.00257034,427.350693
4744,0.38051674,4.90220555,247.699902,0.38140822,0.00131198,296.097408
4745,0.14928007,4.60546112,1700.6515,2.06606672,0.00165339,827.723189
4746,0.39481657,6.29896738,708.929807,2.28638096,0.00204897,3249.1932
4747,0.24815403,5.56841244,900.298903,1.27643598,0.00071616,1655.58791
4748,0.2906774,3.93971757,4.56283085,0.82612278,0.14514319,1343.66855
4749,0.30391173,3.87231856,1.87322191,0.86459169,0.3353061,2743.97927
4750,0.39322259,4.93294582,2.53930827,0.33164468,0.10487254,1181.85661
4751,0.13378032,4.69731709,10.1677281,2.29771069,0.14381835,2992.60551
4752,0.49711061,6.20051392,6.46252347,1.98171639,0.23459974,1432.95155
4753,0.3820896,5.5706177,3.12148373,0.96942853,0.19684668,3842.99371
4754,0.32228502,3.97492113,22.1536348,0.92031855,0.04269644,582.196706
4755,0.28854163,3.93488329,21.3709771,0.91609747,0.01779218,193.412536
4756,0.35530744,4.80365062,7.47056036,0.44471719,0.05142874,631.990501
4757,0.1965848,4.70765347,20.5560192,2.54441346,0.11795444,867.161936
4758,0.4251024,6.21891691,15.2752812,2.00788531,0.04897087,308.464467
4759,0.39233516,5.54799855,11.3893293,1.04415831,0.05678775,992.686564
4760,0.24945308,4.04199932,50.6036,0.78937187,0.01811928,166.373747
4761,0.22236401,3.91571848,8.80636746,0.89973498,0.02404442,126.090962
4762,0.32863858,4.74751778,12.0239347,0.49920677,0.0165625,284.019906
4763,0.20708428,4.58921971,68.2611548,2.95537254,0.04504404,1418.05204
4764,0.47028042,6.02156411,61.0617649,1.89790569,0.02564268,1977.91634
4765,0.28643832,5.45200736,57.973051,1.20627006,0.01304675,1640.60527
4766,0.30569393,3.9715012,5.31051682,0.93284089,0.19076775,1145.79773
4767,0.27464663,3.95880626,11.1601988,0.88963552,0.05444481,160.071487
4768,0.34487052,4.82837006,3.97594092,0.41041739,0.06383772,626.137885
4769,0.32599616,4.65767619,8.70944687,2.32562945,0.30561818,673.744723
4770,0.50878976,6.38634225,16.1289513,1.51101774,0.08326212,155.106686
4771,0.2744265,5.67709334,4.45387361,1.06483964,0.0670136,423.95088
4772,0.35879871,4.14527917,34.8525784,0.82627389,0.02445268,1402.11163
4773,0.39552929,3.99437479,25.329287,0.82513815,0.01894725,1327.70097
4774,0.39527698,4.78804469,21.2483566,0.47103849,0.0121461,1116.60507
4775,0.21335662,4.59500225,46.5345581,2.38090531,0.05607132,628.553166
4776,0.28575799,5.92745215,28.2093375,2.35356161,0.03953027,1025.38118
4777,0.33086287,5.67146676,30.714122,0.94848786,0.0104251,842.762838
4778,0.25778393,3.9287271,56.5366844,0.86881303,0.00878701,50.4513444
4779,0.30635461,3.99041341,30.7826971,0.96834336,0.01117579,69.4729241
4780,0.35476935,4.76693235,9.98905721,0.59920781,0.0246413,34.2501785
4781,0.23926822,4.53146595,141.389312,1.93342918,0.02291584,36.1213154
4782,0.37637581,6.07435741,84.3472449,2.44170961,0.01692722,299.247481
4783,0.32476149,5.41951798,27.5993368,1.14094303,0.02981281,99.3670094
4784,0.20394807,4.05391743,10.2230139,0.8027564,0.05402354,177.919191
4785,0.51012845,3.95773949,11.5933534,0.66797319,0.09627688,315.114878
4786,0.39308993,4.77465952,8.8975991,0.41554149,0.05195663,995.479858
4787,0.22506176,4.42891526,22.8606965,2.19370841,0.13335022,257.244661
4788,0.33567358,6.10025591,6.99885306,2.04296419,0.09022693,51.8256673
4789,0.39202006,5.41132072,13.395483,0.96019461,0.08137464,294.886814
4790,0.25900959,3.94374965,11.2330266,0.85767753,0.06090034,33.0722489
4791,0.37595619,3.86484031,17.2861898,0.78476515,0.0346828,218.167026
4792,0.33767393,4.77148594,4.86553505,0.78435326,0.07416668,8.32462553
4793,0.22218717,4.59202258,80.2232839,1.89368052,0.03215461,429.629644
4794,0.2938988,6.46636922,11.5179607,1.78251098,0.0420545,107.094392
4795,0.23425944,5.67732795,8.98944575,1.32426552,0.03205081,29.0595464
4796,0.42852971,4.02307609,10.3761784,0.75634436,0.0849247,10099.8469
4797,0.40817988,3.97364093,17.3994839,0.649909,0.05977241,1571.2141
4798,0.45046007,4.85832012,10.7401867,0.48734794,0.03387297,6570.47974
4799,0.35022896,4.55854154,10.9771286,1.98343712,0.31720429,1229.49797
4800,0.43850003,6.29023684,9.09658343,1.89440721,0.15813495,669.952993
4801,0.29865702,5.61978817,4.27837882,0.93549965,0.06793084,870.725651
4802,0.2798926,3.85438748,51.2597086,0.80555351,0.01756839,4870.96445
4803,0.28323542,4.03444464,23.9405402,0.79480884,0.02324557,11148.3333
4804,0.40253731,4.81550994,27.2733688,0.390784,0.01601363,651.536479
4805,0.15471339,4.59552514,16.7089944,2.17585728,0.14130553,8828.00285
4806,0.28809446,6.07540016,16.2907288,2.06495951,0.05626822,5423.9612
4807,0.36084271,5.54934198,21.6809673,0.86338026,0.0326357,6445.33627
4808,0.32798438,4.0236605,136.73183,0.70549171,0.00655139,407.867659
4809,0.37646293,3.98952748,43.1332434,0.56161875,0.01503473,2058.12184
4810,0.41458062,4.79576564,83.0848522,0.38561688,0.00372996,176.509299
4811,0.17889261,4.71142489,187.592491,2.45938079,0.00969335,149.955758
4812,0.3307146,6.16914767,41.6675786,1.95022822,0.02084835,1493.92915
4813,0.24447124,5.26015935,173.609676,1.34042382,0.00420666,115.051589
4814,0.29597101,4.026499,28.2431844,0.6378122,0.02223811,90.6291215
4815,0.27197739,3.92743095,3.42440176,0.7769285,0.10336814,1095.06971
4816,0.4416507,4.70574182,21.2030699,0.50317695,0.01666691,504.207317
4817,0.2153746,4.50547477,29.1560373,1.72152302,0.09779563,359.662783
4818,0.49748409,6.32357356,5.32734378,1.87244997,0.16169952,289.399621
4819,0.26842847,5.49350825,12.8380297,1.1584336,0.03977227,544.130115
4820,0.24357456,4.00254769,5.36181805,0.77912553,0.10236023,5122.59536
4821,0.37761556,3.99317984,3.68422906,0.77417207,0.14412916,585.283126
4822,0.35328505,4.94690051,3.79155002,0.52670493,0.08953324,8572.51379
4823,0.26222017,4.51995834,8.83928644,2.0772184,0.27067675,10964.5286
4824,0.43307418,6.42664061,8.44319065,1.69917795,0.09564387,5105.50426
4825,0.32895144,5.57174136,4.73787299,1.01646918,0.07412115,4022.77174
4826,0.33961259,4.02197285,28.2841186,0.84341073,0.02672176,653.779913
4827,0.33394675,3.86200455,30.0757431,0.6172302,0.02527866,140.948376
4828,0.34392865,4.61108057,12.6621418,0.61008214,0.03474526,3763.95367
4829,0.28110597,4.53361632,94.9412062,2.14926024,0.03511832,236.914188
4830,0.48677485,6.23394213,18.9004001,1.82026792,0.04071941,266.635825
4831,0.24442514,5.59247896,16.8327859,1.21045663,0.03141996,2621.20854
4832,0.35270258,4.02159444,29.9349005,0.82642942,0.03033229,1216.13241
4833,0.40836696,4.01771264,33.9199534,0.61505268,0.01994239,238.48552
4834,0.39477806,4.80715885,16.7206727,0.44028327,0.01055741,324.831423
4835,0.19519489,4.49904923,85.5097714,2.22456185,0.02790752,2438.32553
4836,0.36890409,6.04068076,52.5263813,2.43683986,0.02138015,1794.663
4837,0.29977374,5.37027119,37.2077326,1.15917349,0.02775168,1210.87665
4838,0.22427669,3.94697317,33.457209,0.76549813,0.01838703,9601.80835
4839,0.2544254,3.91497163,22.6256946,0.87504273,0.01420806,1294.92301
