"V1","label"
"4.72110839894125","Total
gametocyte "
"3.45617883932649","Total
gametocyte "
"4.69393585478231","Total
gametocyte "
"4.58980022748535","Total
gametocyte "
"4.64268640363936","Total
gametocyte "
"3.73756893913375","Total
gametocyte "
"4.69153736150916","Total
gametocyte "
"2.35552633931883","Total
gametocyte "
"4.70497316426303","Total
gametocyte "
"1.72029351189343","Total
gametocyte "
"4.55176686915479","Total
gametocyte "
"4.72834302342262","Total
gametocyte "
"2.49311790122569","Total
gametocyte "
"1.84245945233423","Total
gametocyte "
"4.3014051354007","Total
gametocyte "
"2.46611739806552","Total
gametocyte "
"3.45362361178754","Total
gametocyte "
"3.61871486314197","Total
gametocyte "
"4.66268139932935","Total
gametocyte "
"2.7008819163256","Total
gametocyte "
"2.20282895371963","Total
gametocyte "
"3.2581348971324","Total
gametocyte "
"4.07284888835042","Total
gametocyte "
"2.7539591294978","Total
gametocyte "
"4.09660376038529","Total
gametocyte "
"4.72197262857403","Total
gametocyte "
"4.35427257429559","Total
gametocyte "
"2.83168292135461","Total
gametocyte "
"4.72357770681521","Total
gametocyte "
"3.42646686034585","Total
gametocyte "
"3.23104434109264","Total
gametocyte "
"4.72628364956881","Total
gametocyte "
"4.73491004467026","Total
gametocyte "
"4.45932715209183","Total
gametocyte "
"4.00323542958052","Total
gametocyte "
"4.05247856618379","Total
gametocyte "
"2.34042301608013","Total
gametocyte "
"2.63061774997461","Total
gametocyte "
"2.3200425686653","Total
gametocyte "
"4.43005377849487","Total
gametocyte "
"4.0631246473379","Total
gametocyte "
"4.73692322850766","Total
gametocyte "
"2.64230238667572","Total
gametocyte "
"3.53155704470073","Total
gametocyte "
"2.45269625039109","Total
gametocyte "
"3.7159027892709","Total
gametocyte "
"3.73368590421867","Total
gametocyte "
"4.58811969646398","Total
gametocyte "
"3.22296152609975","Total
gametocyte "
"1.77008039996203","Total
gametocyte "
"3.02802311825011","Total
gametocyte "
"4.15811852537448","Total
gametocyte "
"4.72938552711223","Total
gametocyte "
"2.38480993318287","Total
gametocyte "
"2.99721534456358","Total
gametocyte "
"4.57713546144559","Total
gametocyte "
"4.71500027627471","Total
gametocyte "
"4.18018010196189","Total
gametocyte "
"4.64725966009709","Total
gametocyte "
"4.71202110909869","Total
gametocyte "
"3.76467099910803","Total
gametocyte "
"3.63547968214575","Total
gametocyte "
"4.73325073580056","Total
gametocyte "
"3.43683258872212","Total
gametocyte "
"4.33301211265494","Total
gametocyte "
"3.10081307566573","Total
gametocyte "
"4.64361584920034","Total
gametocyte "
"3.26651423787988","Total
gametocyte "
"4.62366554656084","Total
gametocyte "
"2.71493220832628","Total
gametocyte "
"4.70540226438581","Total
gametocyte "
"4.72216961871478","Total
gametocyte "
"3.41976693459717","Total
gametocyte "
"4.54816139150761","Total
gametocyte "
"2.87874644408007","Total
gametocyte "
"4.34801191328102","Total
gametocyte "
"4.66113763329713","Total
gametocyte "
"3.82096522775085","Total
gametocyte "
"4.74023781287444","Total
gametocyte "
"2.98494205273735","Total
gametocyte "
"2.77754890622802","Total
gametocyte "
