"","cue_range","cr","label","min","max"
"410",2.01215355364395,0,"Asexual iRBC log10",0,251912.347863507
"411",2.0184442101428,0,"Asexual iRBC log10",0,251912.347863507
"412",2.02475453331128,0,"Asexual iRBC log10",0,251912.347863507
"413",2.0310845846339,0,"Asexual iRBC log10",0,251912.347863507
"414",2.03743442578738,0,"Asexual iRBC log10",0,251912.347863507
"415",2.04380411864126,0,"Asexual iRBC log10",0,251912.347863507
"416",2.05019372525852,0,"Asexual iRBC log10",0,251912.347863507
"417",2.05660330789616,0,"Asexual iRBC log10",0,251912.347863507
"418",2.06303292900582,0,"Asexual iRBC log10",0,251912.347863507
"419",2.06948265123437,0,"Asexual iRBC log10",0,251912.347863507
"420",2.07595253742455,0,"Asexual iRBC log10",0,251912.347863507
"421",2.08244265061557,0,"Asexual iRBC log10",0,251912.347863507
"422",2.0889530540437,0,"Asexual iRBC log10",0,251912.347863507
"423",2.09548381114294,0,"Asexual iRBC log10",0,251912.347863507
"424",2.10203498554557,0,"Asexual iRBC log10",0,251912.347863507
"425",2.10860664108284,0,"Asexual iRBC log10",0,251912.347863507
"426",2.11519884178553,0,"Asexual iRBC log10",0,251912.347863507
"427",2.12181165188461,0,"Asexual iRBC log10",0,251912.347863507
"428",2.12844513581187,0,"Asexual iRBC log10",0,251912.347863507
"429",2.13509935820051,0,"Asexual iRBC log10",0,251912.347863507
"430",2.14177438388582,0,"Asexual iRBC log10",0,251912.347863507
"431",2.14847027790577,0,"Asexual iRBC log10",0,251912.347863507
"432",2.15518710550166,0,"Asexual iRBC log10",0,251912.347863507
"433",2.16192493211878,0,"Asexual iRBC log10",0,251912.347863507
"434",2.16868382340698,0,"Asexual iRBC log10",0,251912.347863507
"435",2.1754638452214,0,"Asexual iRBC log10",0,251912.347863507
"436",2.18226506362304,0,"Asexual iRBC log10",0,251912.347863507
"437",2.18908754487942,0,"Asexual iRBC log10",0,251912.347863507
"438",2.19593135546525,0,"Asexual iRBC log10",0,251912.347863507
"439",2.20279656206307,0,"Asexual iRBC log10",0,251912.347863507
"440",2.20968323156386,0,"Asexual iRBC log10",0,251912.347863507
"441",2.21659143106775,0,"Asexual iRBC log10",0,251912.347863507
"442",2.22352122788464,0,"Asexual iRBC log10",0,251912.347863507
"443",2.23047268953487,0,"Asexual iRBC log10",0,251912.347863507
"444",2.23744588374986,0,"Asexual iRBC log10",0,251912.347863507
"445",2.24444087847278,0,"Asexual iRBC log10",0,251912.347863507
"446",2.25145774185921,0,"Asexual iRBC log10",0,251912.347863507
"447",2.25849654227783,0,"Asexual iRBC log10",0,251912.347863507
"448",2.26555734831104,0,"Asexual iRBC log10",0,251912.347863507
"449",2.27264022875566,0,"Asexual iRBC log10",0,251912.347863507
"450",2.27974525262358,0,"Asexual iRBC log10",0,251912.347863507
"451",2.28687248914247,0,"Asexual iRBC log10",0,251912.347863507
"452",2.29402200775641,0,"Asexual iRBC log10",0,251912.347863507
"453",2.30119387812657,0,"Asexual iRBC log10",0,251912.347863507
"454",2.30838817013194,0,"Asexual iRBC log10",0,251912.347863507
"455",2.31560495386995,0,"Asexual iRBC log10",0,251912.347863507
"456",2.32284429965718,0,"Asexual iRBC log10",0,251912.347863507
"457",2.33010627803005,0,"Asexual iRBC log10",0,251912.347863507
"458",2.3373909597455,0,"Asexual iRBC log10",0,251912.347863507
"459",2.34469841578167,0,"Asexual iRBC log10",0,251912.347863507
"460",2.35202871733861,0,"Asexual iRBC log10",0,251912.347863507
"461",2.35938193583896,0,"Asexual iRBC log10",0,251912.347863507
"462",2.36675814292867,0,"Asexual iRBC log10",0,251912.347863507
"463",2.37415741047764,0,"Asexual iRBC log10",0,251912.347863507
"464",2.38157981058049,0,"Asexual iRBC log10",0,251912.347863507
"465",2.38902541555722,0,"Asexual iRBC log10",0,251912.347863507
"466",2.39649429795393,0,"Asexual iRBC log10",0,251912.347863507
"467",2.40398653054353,0,"Asexual iRBC log10",0,251912.347863507
"468",2.41150218632642,0,"Asexual iRBC log10",0,251912.347863507
"469",2.41904133853125,0,"Asexual iRBC log10",0,251912.347863507
"470",2.42660406061559,0,"Asexual iRBC log10",0,251912.347863507
"471",2.43419042626666,0,"Asexual iRBC log10",0,251912.347863507
"472",2.44180050940207,0,"Asexual iRBC log10",0,251912.347863507
"473",2.4494343841705,0,"Asexual iRBC log10",0,251912.347863507
"474",2.45709212495245,0,"Asexual iRBC log10",0,251912.347863507
"475",2.46477380636097,0,"Asexual iRBC log10",0,251912.347863507
"476",2.47247950324236,0,"Asexual iRBC log10",0,251912.347863507
"477",2.48020929067691,0,"Asexual iRBC log10",0,251912.347863507
"478",2.48796324397965,0,"Asexual iRBC log10",0,251912.347863507
"479",2.49574143870107,0,"Asexual iRBC log10",0,251912.347863507
"480",2.50354395062785,0,"Asexual iRBC log10",0,251912.347863507
"481",2.5113708557836,0,"Asexual iRBC log10",0,251912.347863507
"482",2.51922223042961,0,"Asexual iRBC log10",0,251912.347863507
"483",2.52709815106559,0,"Asexual iRBC log10",0,251912.347863507
"484",2.53499869443041,0,"Asexual iRBC log10",0,251912.347863507
"485",2.54292393750285,0,"Asexual iRBC log10",0,251912.347863507
"486",2.55087395750235,0,"Asexual iRBC log10",0,251912.347863507
"487",2.55884883188977,0,"Asexual iRBC log10",0,251912.347863507
"488",2.56684863836814,0,"Asexual iRBC log10",0,251912.347863507
"489",2.57487345488339,0,"Asexual iRBC log10",0,251912.347863507
"490",2.58292335962518,0,"Asexual iRBC log10",0,251912.347863507
"491",2.59099843102758,0,"Asexual iRBC log10",0,251912.347863507
"492",2.59909874776987,0,"Asexual iRBC log10",0,251912.347863507
"493",2.60722438877734,0,"Asexual iRBC log10",0,251912.347863507
"494",2.615375433222,0,"Asexual iRBC log10",0,251912.347863507
"495",2.62355196052338,0,"Asexual iRBC log10",0,251912.347863507
"496",2.6317540503493,0,"Asexual iRBC log10",0,251912.347863507
"497",2.63998178261667,0,"Asexual iRBC log10",0,251912.347863507
"498",2.64823523749221,0,"Asexual iRBC log10",0,251912.347863507
"499",2.6565144953933,0,"Asexual iRBC log10",0,251912.347863507
"500",2.66481963698872,0,"Asexual iRBC log10",0,251912.347863507
"501",2.67315074319944,0,"Asexual iRBC log10",0,251912.347863507
"502",2.68150789519943,0,"Asexual iRBC log10",0,251912.347863507
"503",2.68989117441642,0,"Asexual iRBC log10",0,251912.347863507
"504",2.69830066253272,0,"Asexual iRBC log10",0,251912.347863507
"505",2.70673644148601,0,"Asexual iRBC log10",0,251912.347863507
"506",2.71519859347013,0,"Asexual iRBC log10",0,251912.347863507
"507",2.72368720093587,0,"Asexual iRBC log10",0,251912.347863507
"508",2.73220234659182,0,"Asexual iRBC log10",0,251912.347863507
"509",2.74074411340511,0,"Asexual iRBC log10",0,251912.347863507
"510",2.74931258460228,0,"Asexual iRBC log10",0,251912.347863507
"511",2.75790784367005,0,"Asexual iRBC log10",0,251912.347863507
"512",2.76652997435615,0,"Asexual iRBC log10",0,251912.347863507
"513",2.77517906067013,0,"Asexual iRBC log10",0,251912.347863507
"514",2.78385518688418,0,"Asexual iRBC log10",0,251912.347863507
"515",2.79255843753398,0,"Asexual iRBC log10",0,251912.347863507
"516",2.80128889741945,0,"Asexual iRBC log10",0,251912.347863507
"517",2.81004665160565,0,"Asexual iRBC log10",0,251912.347863507
"518",2.81883178542359,0,"Asexual iRBC log10",0,251912.347863507
"519",2.82764438447103,0,"Asexual iRBC log10",0,251912.347863507
"520",2.83648453461335,0,"Asexual iRBC log10",0,251912.347863507
"521",2.84535232198437,0,"Asexual iRBC log10",0,251912.347863507
"522",2.85424783298719,0,"Asexual iRBC log10",0,251912.347863507
"523",2.86317115429505,0,"Asexual iRBC log10",0,251912.347863507
"524",2.87212237285214,0,"Asexual iRBC log10",0,251912.347863507
"525",2.88110157587447,0,"Asexual iRBC log10",0,251912.347863507
"526",2.89010885085073,0,"Asexual iRBC log10",0,251912.347863507
"527",2.89914428554311,0,"Asexual iRBC log10",0,251912.347863507
"528",2.90820796798818,0,"Asexual iRBC log10",0,251912.347863507
"529",2.91729998649776,0,"Asexual iRBC log10",0,251912.347863507
"530",2.92642042965972,0,"Asexual iRBC log10",0,251912.347863507
"531",2.93556938633894,0,"Asexual iRBC log10",0,251912.347863507
"532",2.94474694567806,0,"Asexual iRBC log10",0,251912.347863507
"533",2.95395319709846,0,"Asexual iRBC log10",0,251912.347863507
"534",2.96318823030106,0,"Asexual iRBC log10",0,251912.347863507
"535",2.97245213526722,0,"Asexual iRBC log10",0,251912.347863507
"536",2.98174500225959,0,"Asexual iRBC log10",0,251912.347863507
"537",2.99106692182304,0,"Asexual iRBC log10",0,251912.347863507
"538",3.0004179847855,0,"Asexual iRBC log10",0,251912.347863507
"539",3.00979828225886,0,"Asexual iRBC log10",0,251912.347863507
"540",3.01920790563986,0,"Asexual iRBC log10",0,251912.347863507
"541",3.02864694661096,0,"Asexual iRBC log10",0,251912.347863507
"542",3.03811549714127,0,"Asexual iRBC log10",0,251912.347863507
"543",3.04761364948742,0,"Asexual iRBC log10",0,251912.347863507
"544",3.05714149619446,0,"Asexual iRBC log10",0,251912.347863507
"545",3.06669913009676,0,"Asexual iRBC log10",0,251912.347863507
"546",3.07628664431893,0,"Asexual iRBC log10",0,251912.347863507
"547",3.08590413227673,0,"Asexual iRBC log10",0,251912.347863507
"548",3.09555168767795,0,"Asexual iRBC log10",0,251912.347863507
"549",3.10522940452335,0,"Asexual iRBC log10",0,251912.347863507
"550",3.11493737710755,0,"Asexual iRBC log10",0,251912.347863507
"551",3.12467570002,0,"Asexual iRBC log10",0,251912.347863507
"552",3.13444446814584,0,"Asexual iRBC log10",0,251912.347863507
"553",3.14424377666686,0,"Asexual iRBC log10",0,251912.347863507
"554",3.15407372106243,0,"Asexual iRBC log10",0,251912.347863507
"555",3.1639343971104,0,"Asexual iRBC log10",0,251912.347863507
"556",3.17382590088807,0,"Asexual iRBC log10",0,251912.347863507
"557",3.1837483287731,0,"Asexual iRBC log10",0,251912.347863507
"558",3.19370177744447,0,"Asexual iRBC log10",0,251912.347863507
"559",3.20368634388339,0,"Asexual iRBC log10",0,251912.347863507
"560",3.21370212537429,0,"Asexual iRBC log10",0,251912.347863507
"561",3.22374921950572,0,"Asexual iRBC log10",0,251912.347863507
"562",3.23382772417135,0,"Asexual iRBC log10",0,251912.347863507
"563",3.24393773757086,0,"Asexual iRBC log10",0,251912.347863507
"564",3.25407935821098,0,"Asexual iRBC log10",0,251912.347863507
"565",3.26425268490637,0,"Asexual iRBC log10",0,251912.347863507
"566",3.27445781678063,0,"Asexual iRBC log10",0,251912.347863507
"567",3.28469485326725,0,"Asexual iRBC log10",0,251912.347863507
"568",3.2949638941106,0,"Asexual iRBC log10",0,251912.347863507
"569",3.30526503936685,0,"Asexual iRBC log10",0,251912.347863507
"570",3.315598389405,0,"Asexual iRBC log10",0,251912.347863507
"571",3.32596404490784,0,"Asexual iRBC log10",0,251912.347863507
"572",3.33636210687292,0,"Asexual iRBC log10",0,251912.347863507
"573",3.34679267661354,0,"Asexual iRBC log10",0,251912.347863507
"574",3.35725585575975,0,"Asexual iRBC log10",0,251912.347863507
"575",3.3677517462593,0,"Asexual iRBC log10",0,251912.347863507
"576",3.37828045037871,0,"Asexual iRBC log10",0,251912.347863507
"577",3.38884207070417,0,"Asexual iRBC log10",0,251912.347863507
"578",3.39943671014262,0,"Asexual iRBC log10",0,251912.347863507
"579",3.41006447192271,0,"Asexual iRBC log10",0,251912.347863507
"580",3.42072545959582,0,"Asexual iRBC log10",0,251912.347863507
"581",3.43141977703706,0,"Asexual iRBC log10",0,251912.347863507
"582",3.4421475284463,0,"Asexual iRBC log10",0,251912.347863507
"583",3.45290881834916,0,"Asexual iRBC log10",0,251912.347863507
"584",3.46370375159804,0,"Asexual iRBC log10",0,251912.347863507
"585",3.47453243337316,0,"Asexual iRBC log10",0,251912.347863507
"586",3.48539496918355,0,"Asexual iRBC log10",0,251912.347863507
"587",3.49629146486812,0,"Asexual iRBC log10",0,251912.347863507
"588",3.50722202659663,0,"Asexual iRBC log10",0,251912.347863507
"589",3.51818676087079,0,"Asexual iRBC log10",0,251912.347863507
"590",3.52918577452528,0,"Asexual iRBC log10",0,251912.347863507
"591",3.54021917472874,0,"Asexual iRBC log10",0,251912.347863507
"592",3.55128706898489,0,"Asexual iRBC log10",0,251912.347863507
"593",3.56238956513352,0,"Asexual iRBC log10",0,251912.347863507
"594",3.57352677135159,0,"Asexual iRBC log10",0,251912.347863507
"595",3.58469879615422,0,"Asexual iRBC log10",0,251912.347863507
"596",3.59590574839582,0,"Asexual iRBC log10",0,251912.347863507
"597",3.60714773727109,0,"Asexual iRBC log10",0,251912.347863507
"598",3.61842487231612,0,"Asexual iRBC log10",0,251912.347863507
"599",3.62973726340945,0,"Asexual iRBC log10",0,251912.347863507
"600",3.64108502077311,0,"Asexual iRBC log10",0,251912.347863507
"601",3.65246825497376,0,"Asexual iRBC log10",0,251912.347863507
"602",3.6638870769237,0,"Asexual iRBC log10",0,251912.347863507
"603",3.67534159788199,0,"Asexual iRBC log10",0,251912.347863507
"604",3.68683192945551,0,"Asexual iRBC log10",0,251912.347863507
"605",3.69835818360008,0,"Asexual iRBC log10",0,251912.347863507
"606",3.70992047262152,0,"Asexual iRBC log10",0,251912.347863507
"607",3.72151890917675,0,"Asexual iRBC log10",0,251912.347863507
"608",3.7331536062749,0,"Asexual iRBC log10",0,251912.347863507
"609",3.7448246772784,0,"Asexual iRBC log10",0,251912.347863507
"610",3.75653223590409,0,"Asexual iRBC log10",0,251912.347863507
"611",3.76827639622433,0,"Asexual iRBC log10",0,251912.347863507
"612",3.7800572726681,0,"Asexual iRBC log10",0,251912.347863507
"613",3.79187498002213,0,"Asexual iRBC log10",0,251912.347863507
"614",3.80372963343201,0,"Asexual iRBC log10",0,251912.347863507
"615",3.81562134840331,0,"Asexual iRBC log10",0,251912.347863507
"616",3.82755024080271,0,"Asexual iRBC log10",0,251912.347863507
"617",3.83951642685913,0,"Asexual iRBC log10",0,251912.347863507
"618",3.85152002316485,0,"Asexual iRBC log10",0,251912.347863507
"619",3.86356114667667,0,"Asexual iRBC log10",0,251912.347863507
"620",3.87563991471703,0,"Asexual iRBC log10",0,251912.347863507
"621",3.88775644497516,0,"Asexual iRBC log10",0,251912.347863507
"622",3.89991085550821,0,"Asexual iRBC log10",0,251912.347863507
"623",3.91210326474245,0,"Asexual iRBC log10",0,251912.347863507
"624",3.92433379147435,0,"Asexual iRBC log10",0,251912.347863507
"625",3.9366025548718,0,"Asexual iRBC log10",0,251912.347863507
"626",3.94890967447524,0,"Asexual iRBC log10",0,251912.347863507
"627",3.96125527019885,0,"Asexual iRBC log10",0,251912.347863507
"628",3.97363946233169,0,"Asexual iRBC log10",0,251912.347863507
"629",3.98606237153886,0,"Asexual iRBC log10",0,251912.347863507
"630",3.99852411886273,0,"Asexual iRBC log10",0,251912.347863507
"631",4.01102482572409,0,"Asexual iRBC log10",0,251912.347863507
"632",4.0235646139233,0,"Asexual iRBC log10",0,251912.347863507
"633",4.03614360564155,0,"Asexual iRBC log10",0,251912.347863507
"634",4.04876192344197,0,"Asexual iRBC log10",0,251912.347863507
"635",4.06141969027089,0,"Asexual iRBC log10",0,251912.347863507
"636",4.07411702945899,0,"Asexual iRBC log10",0,251912.347863507
"637",4.08685406472254,0,"Asexual iRBC log10",0,251912.347863507
"638",4.09963092016459,0,"Asexual iRBC log10",0,251912.347863507
"639",4.11244772027615,0,"Asexual iRBC log10",0,251912.347863507
"640",4.12530458993746,0,"Asexual iRBC log10",0,251912.347863507
"641",4.13820165441916,0,"Asexual iRBC log10",0,251912.347863507
"642",4.15113903938354,0,"Asexual iRBC log10",0,251912.347863507
"643",4.16411687088573,0,"Asexual iRBC log10",0,251912.347863507
"644",4.17713527537498,0,"Asexual iRBC log10",0,251912.347863507
"645",4.19019437969583,0,"Asexual iRBC log10",0,251912.347863507
"646",4.20329431108941,0,"Asexual iRBC log10",0,251912.347863507
"647",4.21643519719463,0,"Asexual iRBC log10",0,251912.347863507
"648",4.22961716604943,0,"Asexual iRBC log10",0,251912.347863507
"649",4.24284034609207,0,"Asexual iRBC log10",0,251912.347863507
"650",4.25610486616231,0,"Asexual iRBC log10",0,251912.347863507
"651",4.26941085550276,0,"Asexual iRBC log10",0,251912.347863507
"652",4.28275844376002,0,"Asexual iRBC log10",0,251912.347863507
"653",4.29614776098607,0,"Asexual iRBC log10",0,251912.347863507
"654",4.30957893763942,0,"Asexual iRBC log10",0,251912.347863507
"655",4.32305210458649,0,"Asexual iRBC log10",0,251912.347863507
"656",4.33656739310278,0,"Asexual iRBC log10",0,251912.347863507
"657",4.35012493487425,0,"Asexual iRBC log10",0,251912.347863507
"658",4.36372486199851,0,"Asexual iRBC log10",0,251912.347863507
"659",4.37736730698618,0,"Asexual iRBC log10",0,251912.347863507
"660",4.39105240276214,0,"Asexual iRBC log10",0,251912.347863507
"661",4.40478028266683,0,"Asexual iRBC log10",0,251912.347863507
"662",4.41855108045758,0,"Asexual iRBC log10",0,251912.347863507
"663",4.43236493030987,0,"Asexual iRBC log10",0,251912.347863507
"664",4.44622196681866,0,"Asexual iRBC log10",0,251912.347863507
"665",4.4601223249997,0,"Asexual iRBC log10",0,251912.347863507
"666",4.47406614029084,0,"Asexual iRBC log10",0,251912.347863507
"667",4.48805354855337,0,"Asexual iRBC log10",0,251912.347863507
"668",4.5020846860733,0,"Asexual iRBC log10",0,251912.347863507
"669",4.51615968956274,0,"Asexual iRBC log10",0,251912.347863507
"670",4.53027869616119,0,"Asexual iRBC log10",0,251912.347863507
"671",4.54444184343691,0,"Asexual iRBC log10",0,251912.347863507
"672",4.55864926938822,0,"Asexual iRBC log10",0,251912.347863507
"673",4.5729011124449,0,"Asexual iRBC log10",0,251912.347863507
"674",4.58719751146947,0,"Asexual iRBC log10",0,251912.347863507
"675",4.60153860575861,0,"Asexual iRBC log10",0,251912.347863507
"676",4.61592453504448,0,"Asexual iRBC log10",0,251912.347863507
"677",4.63035543949608,0,"Asexual iRBC log10",0,251912.347863507
"678",4.64483145972063,0,"Asexual iRBC log10",0,251912.347863507
"679",4.65935273676494,0,"Asexual iRBC log10",0,251912.347863507
"680",4.67391941211678,0,"Asexual iRBC log10",0,251912.347863507
"681",4.68853162770623,0,"Asexual iRBC log10",0,251912.347863507
"682",4.70318952590714,0,"Asexual iRBC log10",0,251912.347863507
"683",4.71789324953842,0,"Asexual iRBC log10",0,251912.347863507
"684",4.7326429418655,0,"Asexual iRBC log10",0,251912.347863507
"685",4.74743874660171,0,"Asexual iRBC log10",0,251912.347863507
"686",4.76228080790967,0,"Asexual iRBC log10",0,251912.347863507
"687",4.77716927040269,0,"Asexual iRBC log10",0,251912.347863507
"688",4.79210427914621,0,"Asexual iRBC log10",0,251912.347863507
"689",4.80708597965917,0,"Asexual iRBC log10",0,251912.347863507
"690",4.82211451791547,0,"Asexual iRBC log10",0,251912.347863507
"691",4.83719004034535,0,"Asexual iRBC log10",0,251912.347863507
"692",4.85231269383686,0,"Asexual iRBC log10",0,251912.347863507
"693",4.86748262573727,0,"Asexual iRBC log10",0,251912.347863507
